168,114.01201767500139,22.440100440654994,B,0.5,33.81165099865005,1.233216154175489,113.9088429845552,22.52312209789546,2018-12-23 09:43:00,30,113.915701,22.525154
278,114.02011132113735,22.61074598825143,B,0.5,25.591378141343178,1.3134892171003327,113.92614242768154,22.52087634579829,2018-12-23 09:43:00,265,113.93258,22.516243
102,113.83820360120858,22.423796893604372,C,0.5,25.817117656307197,1.4025118597083894,113.93738824332972,22.512430278610143,2018-12-23 09:44:00,100,113.930613,22.508344
287,114.01278878674657,22.422163981336446,A,0.5,30.00204770666535,1.8616741224790592,113.93343344781542,22.516776546612757,2018-12-23 09:44:00,195,113.93258,22.516243
462,113.84171928048322,22.60480117326241,A,0.5,39.217727750284965,1.8932910856734733,113.92876733745757,22.531614142748293,2018-12-23 09:44:00,115,113.936272,22.524663
557,114.0423986053401,22.44682030127509,A,0.5,26.21268576302659,1.7559152115959284,113.9423450437341,22.518901472298033,2018-12-23 09:44:00,160,113.94503,22.522916
665,113.86610443980686,22.61970466061515,C,0.5,25.120695203653167,1.6900809804695072,113.94151654947113,22.520617673866074,2018-12-23 09:44:00,10,113.94512900000001,22.52325
289,114.01767414099388,22.432084353175842,C,0.5,30.204559007203137,1.6994758250429745,113.92995594902301,22.507324235141372,2018-12-23 09:45:00,125,113.93258,22.516243
395,113.82570178045769,22.609437590666772,B,0.5,33.801710382721836,1.6244567493310649,113.91423142093068,22.53527721625426,2018-12-23 09:45:00,195,113.91980600000001,22.534088
593,113.84604017435261,22.441733833822187,A,0.5,34.77055937445821,1.8678683510082028,113.93441676037956,22.521727342795035,2018-12-23 09:45:00,85,113.93399699999999,22.521670999999998
600,114.00360491211471,22.426246244016333,C,0.5,32.893727631632736,1.3209295978484272,113.93820382095302,22.51696410223025,2018-12-23 09:45:00,5,113.93399699999999,22.521670999999998
76,113.99087801773403,22.601855921862885,C,0.5,35.57369452634811,1.6746810661608267,113.9378200005218,22.502981784661895,2018-12-23 09:46:00,225,113.938447,22.50364
475,113.84270235087236,22.594958606004635,A,0.5,39.90973380831084,1.6612147862486126,113.93836582826775,22.529061004473032,2018-12-23 09:46:00,60,113.937374,22.525269
151,114.01101080830512,22.457672474485488,B,0.5,26.7737033525301,1.5689896030020138,113.91906581342646,22.51337345597285,2018-12-23 09:47:00,5,113.91975,22.517717
316,114.0147525065449,22.614008046085196,B,0.5,39.39186844345602,1.4048522846675078,113.92008959826545,22.546094737328353,2018-12-23 09:47:00,50,113.928522,22.543616
504,114.04231329557994,22.469732839401146,C,0.5,37.43727608725191,1.9274253268836539,113.93493019532353,22.52024126423799,2018-12-23 09:47:00,10,113.942471,22.523304
527,113.9857564889635,22.424065180547238,A,0.5,34.632807803605374,1.2075329696357158,113.94889496836927,22.530355516199613,2018-12-23 09:47:00,45,113.94321299999999,22.522191
660,114.00667137760503,22.434390537409055,C,0.5,39.07944568460822,1.7818965709977561,113.94332621460327,22.51867714853269,2018-12-23 09:47:00,115,113.94512900000001,22.52325
50,114.00215433313745,22.431621831694983,C,0.5,29.69172364365369,1.4615437364899377,113.93622754450283,22.51112685629389,2018-12-23 09:48:00,430,113.93291599999999,22.510441
166,113.82190660121783,22.576056988071294,A,0.5,32.87940576758041,1.8436029245741912,113.90586567512813,22.533168985578477,2018-12-23 09:48:00,80,113.915701,22.525154
233,113.99711156104844,22.594995659487196,B,0.5,27.330396021287786,1.6672969668474484,113.9391770590094,22.5176544420585,2018-12-23 09:48:00,10,113.939075,22.510614
350,113.84169782825661,22.479252469329463,B,0.5,36.75043389375132,1.644142500627661,113.92699402035228,22.53407395659725,2018-12-23 09:48:00,130,113.928522,22.543616
