,Unnamed: 0,189,114.03455005407845,22.620946791786857,A,0.5,32.246065874143774,1.354940930311063,113.94800353762317,22.532556241242602,2018-12-12 15:37:00,85,113.94512900000001,22.52325,42
0,0,163,114.03449340581663,22.556223298425675,A,0.5,27.21721398208044,1.8554196927202835,113.93909218199026,22.53085288138348,2018-12-12 15:41:00,15,113.94503,22.522916,31
1,1,240,114.034463669137,22.454074389745873,B,0.5,27.260274337781194,1.2472788886672548,113.95377867742434,22.53687698525157,2018-12-12 15:41:00,75,113.954392,22.535928,74
2,2,95,114.01332253831146,22.636721241395296,C,0.5,29.732084062528944,1.5182309257806064,113.9214812759931,22.540530016528677,2018-12-12 15:42:00,125,113.921489,22.542571,10
3,3,63,114.00726976943592,22.505947153253388,C,0.5,31.609734098493675,1.5513178725487802,113.92647736593253,22.522553376403213,2018-12-12 15:45:00,10,113.93332,22.518527,75
4,4,182,113.97321928728078,22.436002367398068,A,0.5,35.587642408762605,1.4593879747290002,113.93890740633007,22.516104688668715,2018-12-12 15:45:00,5,113.94165,22.521807,36
5,5,205,113.99615586644778,22.57080645660537,C,0.5,25.66409957775969,1.070129439584583,113.94292821983856,22.53050654701581,2018-12-12 15:45:00,50,113.93955600000001,22.525517,39
6,6,88,113.93225795111259,22.476738017661468,B,0.5,31.257538831946807,1.2407226135502527,113.92819206910765,22.55010932040204,2018-12-12 15:46:00,55,113.928522,22.543616,22
7,7,231,114.03172390746306,22.589940832118806,C,0.5,31.0946945382787,1.9169285141445105,113.95930577735123,22.54865515063701,2018-12-12 15:47:00,30,113.95630200000001,22.546269,54
8,8,139,113.94012975940048,22.61997415854743,A,0.5,32.361267134695765,1.820565266460932,113.93421461475269,22.524898125407486,2018-12-12 15:49:00,100,113.94118,22.524229000000002,25
9,9,262,113.88821706710432,22.495457614916486,B,0.5,37.30647941778457,1.4629061766141291,113.96200845156912,22.543035568159784,2018-12-12 15:49:00,150,113.954392,22.535928,71
10,10,13,113.84947116055622,22.546560717309077,B,0.5,25.29710545861321,1.106924411194429,113.92903988862602,22.51173018667685,2018-12-12 15:50:00,65,113.938447,22.50364,57
11,11,254,113.88968149765324,22.43782370536727,A,0.5,34.95940357763524,1.7897486895292682,113.96484295195994,22.530996318047986,2018-12-12 15:50:00,10,113.96079099999999,22.530275,66
12,12,68,114.0077948542494,22.493393648511248,C,0.5,33.954447990708154,1.3556539336548319,113.92469924417686,22.5372896659598,2018-12-12 15:51:00,15,113.928522,22.543616,24
13,13,27,113.8708168890917,22.51098901700821,B,0.5,35.62635358255353,1.4049992706823238,113.9333718601584,22.499903299013766,2018-12-12 15:53:00,25,113.930613,22.508344,21
14,14,224,113.9148064458108,22.580665454262988,A,0.5,27.594564448493628,1.1655316861339744,113.96197998820534,22.536699392875967,2018-12-12 15:53:00,20,113.954392,22.535928,73
15,15,3,113.92405294234766,22.467565503202422,B,0.5,31.45827217441861,1.5083059226874511,113.94368784775571,22.5400217461413,2018-12-12 15:54:00,10,113.948268,22.538841,61
16,16,225,113.96514300558216,22.574867871447072,B,0.5,33.96257561686605,1.3896383689383809,113.96605094945194,22.54858740518545,2018-12-12 15:54:00,35,113.95630200000001,22.546269,56
17,17,234,113.96506112030086,22.45260251951089,B,0.5,37.26745453580775,1.378395367326812,113.95126800132608,22.54372099596043,2018-12-12 15:55:00,55,113.95630200000001,22.546269,55
18,18,263,113.92412564268422,22.597024435944927,B,0.5,32.69152986400124,1.2861356637450438,113.94473908497663,22.53083761931365,2018-12-12 15:56:00,60,113.954392,22.535928,72
19,19,114,113.85867397102831,22.45191578138873,B,0.5,35.852149425832096,1.4500867565148368,113.94974272862923,22.52233207872429,2018-12-12 15:57:00,50,113.94821999999999,22.518481,6
20,20,65,114.025484026501,22.455674005780807,C,0.5,39.492187840360714,1.208154653312692,113.91862355038212,22.53572707794689,2018-12-12 15:58:00,65,113.928522,22.543616,23
21,21,110,113.88831079793594,22.452334270184732,A,0.5,31.427407748633517,1.4467272825660462,113.94527882093037,22.499395928197234,2018-12-12 15:58:00,40,113.947657,22.509065,0
22,22,121,113.92479309559542,22.61503009036097,B,0.5,37.044789489422506,1.4350692632672497,113.94372993445593,22.528192591185302,2018-12-12 16:00:00,80,113.936272,22.524663,24
23,23,160,113.85159097659323,22.557588107250147,C,0.5,35.39811331596797,1.2251323873948388,113.93683228910477,22.532412661178807,2018-12-12 16:00:00,95,113.94503,22.522916,31
24,24,206,113.97299167088,22.440661353512912,B,0.5,34.218019506180354,1.1376166899736664,113.94650980552821,22.51601996046977,2018-12-12 16:00:00,10,113.93955600000001,22.525517,40
25,25,245,113.92782038002542,22.602487031146087,C,0.5,32.127965735990394,1.9428208036701569,113.93187709304758,22.504958625817967,2018-12-12 16:00:00,20,113.93291599999999,22.510441,20
26,26,117,113.94709267165678,22.56633241639595,A,0.5,27.73571813561561,1.6111827960322174,113.93616725518204,22.521977691802487,2018-12-12 16:01:00,80,113.939057,22.522691000000002,37
27,27,41,113.97492983974884,22.496470988814238,A,0.5,26.407858494386,1.8930598257290523,113.94133926123895,22.515101248177885,2018-12-12 16:02:00,5,113.939075,22.510614,14
28,28,259,113.93396978292387,22.49202961461934,A,0.5,32.19311314448584,1.4649319292759635,113.96731373038506,22.538075458737353,2018-12-12 16:04:00,15,113.96115900000001,22.535477,64
29,29,100,113.87280544407213,22.55945992748069,B,0.5,32.78331562422405,1.095642775573194,113.9560889967353,22.502171683222823,2018-12-12 16:06:00,35,113.947657,22.509065,2
30,30,203,113.92533273549256,22.43816592248537,B,0.5,38.64061368055957,1.5492062059532932,113.94902634454044,22.53460745394937,2018-12-12 16:06:00,25,113.93955600000001,22.525517,40
31,31,202,113.85152458223743,22.533909867564397,B,0.5,35.215832523130494,1.299870515736758,113.93926593636756,22.527100073638763,2018-12-12 16:07:00,60,113.93955600000001,22.525517,39
32,32,257,113.92040500315596,22.55691285184447,A,0.5,25.98089030947486,1.6578128360813396,113.9531678275704,22.523820110367645,2018-12-12 16:07:00,25,113.952375,22.532615,67
33,33,47,113.99166150389615,22.421485466708997,B,0.5,26.619835223979486,1.0629373576669057,113.93028950063841,22.512087134660664,2018-12-12 16:08:00,10,113.939075,22.510614,14
34,34,54,113.8468661153684,22.53146598901943,C,0.5,35.86355097087149,1.6488962208475626,113.9412855708678,22.51397502714289,2018-12-12 16:08:00,20,113.93258,22.516243,45
35,35,247,114.0014973483329,22.57082384567309,B,0.5,39.63893607553105,1.5918288136533114,113.9556485814093,22.543578719974946,2018-12-12 16:08:00,10,113.954392,22.535928,72
36,36,201,113.84075273986737,22.515186641338104,B,0.5,34.91779691696415,1.395259764525471,113.93577121040992,22.52768811697088,2018-12-12 16:10:00,40,113.93955600000001,22.525517,40
37,37,265,113.9778103344656,22.54927517463734,B,0.5,32.859682436118824,1.9455388445970965,113.95452321108074,22.54313324178005,2018-12-12 16:10:00,15,113.95200700000001,22.544188000000002,50
38,38,79,113.9400622688065,22.63121469810964,B,0.5,29.22082791597662,1.055194711769925,113.93688323198059,22.5380622728598,2018-12-12 16:11:00,20,113.928522,22.543616,23
39,39,39,114.01903230603884,22.43496484800657,B,0.5,39.73029054654425,1.1156997808153877,113.93539099660616,22.518258869755048,2018-12-12 16:12:00,75,113.939075,22.510614,15
40,40,52,114.00157480404906,22.43109173109612,A,0.5,25.628363612824906,1.8460408588764183,113.9263914038505,22.51939301929427,2018-12-12 16:12:00,15,113.93258,22.516243,46
41,41,136,113.85794566028852,22.428022138643456,C,0.5,33.39265299530346,1.2303479468015095,113.93214783066523,22.516746476563448,2018-12-12 16:13:00,40,113.937374,22.525269,29
42,42,137,113.97252043287085,22.42823770608409,C,0.5,32.034518609227035,1.4133391556533617,113.94690466224917,22.525091956624678,2018-12-12 16:13:00,20,113.937374,22.525269,27
43,43,77,113.936661229399,22.4904211158258,C,0.5,39.5011917295267,1.9001461120438727,113.93092470236107,22.54627362541251,2018-12-12 16:14:00,15,113.928522,22.543616,24
44,44,142,113.99886361248642,22.488672348753447,A,0.5,27.19632428380844,1.804438462441004,113.93657336361888,22.519736445316035,2018-12-12 16:16:00,25,113.94118,22.524229000000002,27
45,45,172,113.97230228654259,22.46514548864336,A,0.5,34.56032708971996,1.1285434284406648,113.93234814784158,22.52311372384529,2018-12-12 16:16:00,70,113.93399699999999,22.521670999999998,8
46,46,256,113.85526232727196,22.59831959132407,A,0.5,29.930782391101012,1.1340485969589436,113.94371083557172,22.527928937522017,2018-12-12 16:16:00,30,113.952375,22.532615,68
47,47,175,113.9219690614624,22.461878528545384,B,0.5,39.61430873597201,1.797942815001722,113.94330012400292,22.52916450897883,2018-12-12 16:17:00,5,113.94165,22.521807,36
48,48,81,114.01256761105637,22.47727404443611,A,0.5,39.9185350596391,1.7466544848816326,113.93282698577481,22.550409843127827,2018-12-12 16:18:00,20,113.928522,22.543616,24
49,49,43,113.96114943938166,22.557767756946692,B,0.5,36.657259667684244,1.0870442248462069,113.94124545865114,22.50658166059327,2018-12-12 16:19:00,5,113.939075,22.510614,14
50,50,80,113.91930877032677,22.568294250260987,B,0.5,35.86331547930891,1.489457026768272,113.93496311212627,22.55172005911125,2018-12-12 16:20:00,5,113.928522,22.543616,24
51,51,191,113.96263116294584,22.47810559012037,C,0.5,35.537319717226545,1.8634114074612893,113.94379224379844,22.53236849837572,2018-12-12 16:20:00,105,113.94512900000001,22.52325,41
52,52,69,113.8795555017957,22.620835962881713,C,0.5,27.53820628964693,1.4578988053561854,113.92312875536012,22.54829978531085,2018-12-12 16:21:00,25,113.928522,22.543616,22
53,53,129,113.8999722230355,22.51086202171441,B,0.5,38.740688548365945,1.7403089282833653,113.93895115206956,22.5267803680738,2018-12-12 16:22:00,40,113.937374,22.525269,29
54,54,133,113.93858704158224,22.608188158157482,C,0.5,36.45024323666496,1.5066586443363716,113.9423237714204,22.517147614082194,2018-12-12 16:22:00,15,113.937374,22.525269,29
55,55,21,113.9246918028816,22.585873654754643,B,0.5,36.84873020157306,1.5701358633951017,113.9366973134144,22.502272055051517,2018-12-12 16:23:00,45,113.930613,22.508344,21
56,56,162,113.97892391417187,22.534770708540567,B,0.5,30.712657664732536,1.3581331030633526,113.95165546584448,22.522926000087658,2018-12-12 16:23:00,45,113.94503,22.522916,31
57,57,19,113.95590865669406,22.57102628863705,C,0.5,35.26511418565927,1.241370564518916,113.93856394280779,22.515790560487094,2018-12-12 16:26:00,80,113.930613,22.508344,21
58,58,70,113.88784704419642,22.46240909051139,B,0.5,32.30653686160374,1.4748684778392485,113.9313002833043,22.55029855422903,2018-12-12 16:26:00,25,113.928522,22.543616,24
59,59,155,113.98253796667869,22.44026546131941,A,0.5,28.121541928232695,1.5424565604202742,113.95083330572338,22.529485716432625,2018-12-12 16:26:00,50,113.94503,22.522916,33
60,60,221,113.9002896971788,22.63452227942621,B,0.5,36.202939834368465,1.2499024703092996,113.95219167534289,22.53707212825955,2018-12-12 16:26:00,10,113.954392,22.535928,75
61,61,94,113.89241721402179,22.613515040476194,C,0.5,30.491081488320173,1.097555705936553,113.92212688347172,22.52672890443014,2018-12-12 16:27:00,55,113.91980600000001,22.534088,20
62,62,58,113.87830095841535,22.430437419973607,B,0.5,30.73693081842041,1.2778593476743985,113.93312588467172,22.517785404816085,2018-12-12 16:28:00,50,113.93258,22.516243,45
63,63,177,113.92540894849272,22.467740943059255,C,0.5,28.91049625853895,1.1660797838169583,113.93502454609022,22.520060658651232,2018-12-12 16:28:00,20,113.94165,22.521807,36
64,64,184,113.87983713375164,22.511193626387726,C,0.5,27.330917225803965,1.5273672860925012,113.93788520115429,22.527985500670038,2018-12-12 16:28:00,55,113.94165,22.521807,35
65,65,260,113.97307690940815,22.634610585081106,A,0.5,33.218358355580875,1.691860686704759,113.97095627621876,22.54372571987385,2018-12-12 16:28:00,65,113.96115900000001,22.535477,64
66,66,148,114.01984143877243,22.549658191988392,C,0.5,39.52483916344235,1.939311387250564,113.93775244700147,22.520150416560178,2018-12-12 16:29:00,30,113.94321299999999,22.522191,30
67,67,165,113.85323870850357,22.60911818059493,B,0.5,35.91531421442049,1.8377917683663791,113.94205267997879,22.52876865422961,2018-12-12 16:29:00,5,113.94503,22.522916,31
68,68,101,114.00991444820387,22.414344190702657,C,0.5,26.13665890564668,1.5134441279889064,113.94963910743836,22.51118888085369,2018-12-12 16:31:00,80,113.947657,22.509065,0
69,69,145,113.96683834785186,22.51782318641769,B,0.5,28.88494307755452,1.1460081348160291,113.94280361946436,22.531879140696315,2018-12-12 16:31:00,90,113.94321299999999,22.522191,29
70,70,156,113.929074315126,22.510957130148526,C,0.5,33.33588953237029,1.9203529586217758,113.94340242079464,22.53176678091293,2018-12-12 16:31:00,185,113.94503,22.522916,32
71,71,78,114.00660745158498,22.58486412486484,A,0.5,31.756104740356413,1.5787048961760102,113.91869936064371,22.53488027644801,2018-12-12 16:32:00,15,113.928522,22.543616,23
72,72,103,113.9152953944524,22.43083742566648,B,0.5,34.319698827803165,1.9218949513529875,113.94130619237093,22.506943579335548,2018-12-12 16:32:00,55,113.947657,22.509065,2
73,73,190,113.95813627729298,22.487455555528275,A,0.5,37.925769205284034,1.5255533340303702,113.94325959513831,22.531708773494984,2018-12-12 16:32:00,190,113.94512900000001,22.52325,42
74,74,28,114.015767582652,22.50705005661797,C,0.5,26.461415876528182,1.6630135530833268,113.94052033831105,22.50472343663261,2018-12-12 16:33:00,10,113.930613,22.508344,21
75,75,192,113.93948392609907,22.51298685528734,B,0.5,31.653792674078414,1.6663365715999237,113.95141166338496,22.516012518697142,2018-12-12 16:33:00,95,113.94512900000001,22.52325,43
76,76,53,113.8343891006313,22.592335073691434,C,0.5,39.478319646341895,1.9689557071335624,113.93287587544931,22.51312562220256,2018-12-12 16:34:00,15,113.93258,22.516243,46
77,77,130,113.94384652321192,22.50013304279611,A,0.5,38.60840931001962,1.1203483835805046,113.94314612139964,22.515302452920494,2018-12-12 16:35:00,35,113.937374,22.525269,27
78,78,169,113.90970144251699,22.4579441430666,B,0.5,31.0685463243224,1.0282238283831449,113.92431397684281,22.52514105430069,2018-12-12 16:35:00,80,113.93399699999999,22.521670999999998,9
79,79,251,113.9709746718963,22.460358388851294,C,0.5,37.18935180142385,1.4676065733111114,113.96885583588659,22.532694373988804,2018-12-12 16:35:00,10,113.96079099999999,22.530275,67
80,80,267,113.94870042387095,22.528613327666392,C,0.5,37.16544427252607,1.0085302400862477,113.96424298239045,22.539671297586064,2018-12-12 16:36:00,90,113.960384,22.54585100000001,54
81,81,2,113.85827468852501,22.54203723009512,A,0.5,34.22316529789968,1.136885492552738,113.95772301733658,22.543029368000468,2018-12-12 16:37:00,45,113.948268,22.538841,61
82,82,147,113.84959642088228,22.43441999224705,C,0.5,32.298773341130165,1.4873390379242442,113.94252046847623,22.5245144678031,2018-12-12 16:38:00,20,113.94321299999999,22.522191,29
83,83,199,114.02192717786407,22.59372980954177,A,0.5,32.28830538744755,1.1999394179617051,113.93851288314684,22.51961467423552,2018-12-12 16:38:00,50,113.94512900000001,22.52325,42
84,84,104,114.0254075978027,22.52833072556713,B,0.5,38.09984234505513,1.8039670072767893,113.95387126816263,22.510011218660306,2018-12-12 16:39:00,10,113.947657,22.509065,0
85,85,243,113.93802384146277,22.47904558601072,C,0.5,38.560616796844336,1.2398398397484445,113.94890255664718,22.500002198659,2018-12-12 16:39:00,195,113.94169099999999,22.506345,44
86,86,143,114.03755690912624,22.44752888609826,A,0.5,38.26263974396128,1.5242378833003198,113.94125153870912,22.528002907526588,2018-12-12 16:40:00,20,113.942471,22.523304,33
87,87,264,113.97992765018681,22.546867822861014,C,0.5,34.571936039120935,1.3894176455914555,113.95282489699562,22.53883250695116,2018-12-12 16:40:00,25,113.95200700000001,22.544188000000002,51
88,88,75,113.93918460249904,22.62896039742945,B,0.5,32.13809099264504,1.9079088384684868,113.92256440569405,22.549491303353644,2018-12-12 16:41:00,20,113.928522,22.543616,23
89,89,194,113.971470030829,22.585384884439048,B,0.5,38.576015046558325,1.7524311467232514,113.94256137931472,22.513441634969567,2018-12-12 16:41:00,30,113.94512900000001,22.52325,41
90,90,258,113.90833585808487,22.53096036935057,B,0.5,26.80686900992629,1.4248934823028758,113.94739981683331,22.524953882335573,2018-12-12 16:41:00,55,113.952375,22.532615,68
91,91,237,113.89775341368627,22.54921056960545,C,0.5,28.550846731460535,1.3610729758583082,113.96380945118428,22.535079112143865,2018-12-12 16:43:00,20,113.954392,22.535928,75
92,92,33,113.97569600130579,22.515524353635417,C,0.5,36.87415184558383,1.727410385120569,113.92611456497922,22.510684052262487,2018-12-12 16:44:00,70,113.91975,22.517717,14
93,93,107,114.00367498098412,22.501140210502786,B,0.5,35.817708692668205,1.7324413647326529,113.93810537542281,22.50763862107523,2018-12-12 16:44:00,15,113.947657,22.509065,1
94,94,141,114.03636023553604,22.52271485727273,A,0.5,38.004100330685844,1.8167922610604608,113.94341293652158,22.52511883895237,2018-12-12 16:46:00,15,113.94118,22.524229000000002,27
95,95,204,113.89535531195601,22.604736669196487,A,0.5,31.574604777381396,1.002957138015195,113.9325137523531,22.528022466733113,2018-12-12 16:46:00,45,113.93955600000001,22.525517,41
96,96,246,113.84395719783235,22.4344763141973,B,0.5,31.083098103637052,1.750860226731719,113.93238723651487,22.502286477823148,2018-12-12 16:46:00,45,113.93291599999999,22.510441,19
97,97,228,114.04363034499228,22.55834546695321,C,0.5,39.789368662944106,1.48633352111372,113.94839816073211,22.556133621907072,2018-12-12 16:47:00,70,113.95630200000001,22.546269,56
98,98,167,113.89049139620823,22.45317387240136,C,0.5,26.296921022175518,1.3378313752294155,113.9352132804042,22.519218200593,2018-12-12 16:48:00,30,113.93399699999999,22.521670999999998,7
99,99,186,113.95253238367891,22.577792404068926,C,0.5,27.912689367103496,1.7257761898025124,113.93455364628387,22.53030023517186,2018-12-12 16:48:00,15,113.94165,22.521807,36
100,100,268,113.8983362699995,22.627367074446678,A,0.5,37.400435724481675,1.4010456353501244,113.9588394091396,22.54461874363984,2018-12-12 16:48:00,80,113.960384,22.54585100000001,53
101,101,9,113.91588173743557,22.604035175100414,B,0.5,32.67382842605214,1.4950919268575502,113.95141020568741,22.55171264775974,2018-12-12 16:49:00,175,113.960522,22.543329999999997,61
102,102,214,113.89445178121296,22.436158160619,A,0.5,38.98958505740492,1.0118002930562977,113.94081856918284,22.520517405474497,2018-12-12 16:49:00,20,113.93955600000001,22.525517,41
103,103,5,113.95869819458864,22.473416451268722,B,0.5,33.54184817728861,1.2763827309975593,113.95279917034918,22.53641249419236,2018-12-12 16:50:00,130,113.953524,22.540997,64
104,104,242,114.0207224712182,22.50132274431959,A,0.5,27.93388199781893,1.0769338637987054,113.96421432844609,22.540440721983103,2018-12-12 16:50:00,5,113.954392,22.535928,72
105,105,109,113.90814755542809,22.56126523159057,B,0.5,38.20682320799738,1.1796986931613036,113.95420186539518,22.51472385573952,2018-12-12 16:51:00,5,113.947657,22.509065,1
106,106,249,113.96646381333024,22.473904678316174,A,0.5,35.78525231766325,1.848822890100232,113.96434154535513,22.53836605910428,2018-12-12 16:51:00,60,113.954392,22.535928,72
107,107,48,113.94466197989568,22.45182975220737,C,0.5,25.93296321843205,1.875598529952944,113.9475051435075,22.519445299279013,2018-12-12 16:52:00,60,113.939075,22.510614,14
108,108,74,113.9415676524798,22.642746602661802,C,0.5,33.16311311330182,1.4518190564943696,113.93331675390101,22.536555491608762,2018-12-12 16:53:00,50,113.928522,22.543616,22
109,109,102,113.94658664355305,22.432948387670844,B,0.5,33.48440167041625,1.7349316028383557,113.94394695720928,22.503381209188447,2018-12-12 16:54:00,50,113.947657,22.509065,0
110,110,8,113.9493081673962,22.520392912471124,A,0.5,29.6041502956522,1.5479257910199795,113.97224306373852,22.544012511369328,2018-12-12 16:55:00,15,113.963324,22.540668,71
111,111,219,113.9278756551894,22.46986414763772,A,0.5,32.69465013513083,1.591192691292986,113.94731916441978,22.54018792284041,2018-12-12 16:55:00,5,113.954392,22.535928,74
112,112,7,113.91843486501257,22.513035789807066,C,0.5,38.050173229547454,1.79193886331679,113.9492029294801,22.537020522923466,2018-12-12 16:56:00,10,113.953524,22.540997,64
113,113,86,113.97312119931921,22.551806644236255,C,0.5,35.21127384420426,1.7146726892771709,113.93568176798635,22.55346697090673,2018-12-12 16:56:00,10,113.928522,22.543616,24
114,114,108,113.99097192059969,22.55942349740521,C,0.5,26.39758949619027,1.864047572208776,113.9521877885909,22.514739051706453,2018-12-12 16:56:00,85,113.947657,22.509065,0
