,2018-12-17 08:00:00,2018-12-17 08:05:00,2018-12-17 08:10:00,2018-12-17 08:15:00,2018-12-17 08:20:00,2018-12-17 08:25:00,2018-12-17 08:30:00,2018-12-17 08:35:00,2018-12-17 08:40:00,2018-12-17 08:45:00,2018-12-17 08:50:00,2018-12-17 08:55:00,2018-12-17 09:00:00,2018-12-17 09:05:00,2018-12-17 09:10:00,2018-12-17 09:15:00,2018-12-17 09:20:00,2018-12-17 09:25:00,2018-12-17 09:30:00,2018-12-17 09:35:00,2018-12-17 09:40:00,2018-12-17 09:45:00,2018-12-17 09:50:00,2018-12-17 09:55:00,2018-12-17 10:00:00,2018-12-17 10:05:00,2018-12-17 10:10:00,2018-12-17 10:15:00,2018-12-17 10:20:00,2018-12-17 10:25:00,2018-12-17 10:30:00,2018-12-17 10:35:00,2018-12-17 10:40:00,2018-12-17 10:45:00,2018-12-17 10:50:00,2018-12-17 10:55:00,2018-12-17 11:00:00,2018-12-17 11:05:00,2018-12-17 11:10:00,2018-12-17 11:15:00,2018-12-17 11:20:00,2018-12-17 11:25:00,2018-12-17 11:30:00,2018-12-17 11:35:00,2018-12-17 11:40:00,2018-12-17 11:45:00,2018-12-17 11:50:00,2018-12-17 11:55:00,2018-12-17 12:00:00,2018-12-17 12:05:00,2018-12-17 12:10:00,2018-12-17 12:15:00,2018-12-17 12:20:00,2018-12-17 12:25:00,2018-12-17 12:30:00,2018-12-17 12:35:00,2018-12-17 12:40:00,2018-12-17 12:45:00,2018-12-17 12:50:00,2018-12-17 12:55:00,2018-12-17 13:00:00,2018-12-17 13:05:00,2018-12-17 13:10:00,2018-12-17 13:15:00,2018-12-17 13:20:00,2018-12-17 13:25:00,2018-12-17 13:30:00,2018-12-17 13:35:00,2018-12-17 13:40:00,2018-12-17 13:45:00,2018-12-17 13:50:00,2018-12-17 13:55:00,2018-12-17 14:00:00,2018-12-17 14:05:00,2018-12-17 14:10:00,2018-12-17 14:15:00,2018-12-17 14:20:00,2018-12-17 14:25:00,2018-12-17 14:30:00,2018-12-17 14:35:00,2018-12-17 14:40:00,2018-12-17 14:45:00,2018-12-17 14:50:00,2018-12-17 14:55:00,2018-12-17 15:00:00,2018-12-17 15:05:00,2018-12-17 15:10:00,2018-12-17 15:15:00,2018-12-17 15:20:00,2018-12-17 15:25:00,2018-12-17 15:30:00,2018-12-17 15:35:00,2018-12-17 15:40:00,2018-12-17 15:45:00,2018-12-17 15:50:00,2018-12-17 15:55:00,2018-12-17 16:00:00,2018-12-17 16:05:00,2018-12-17 16:10:00,2018-12-17 16:15:00,2018-12-17 16:20:00,2018-12-17 16:25:00,2018-12-17 16:30:00,2018-12-17 16:35:00,2018-12-17 16:40:00,2018-12-17 16:45:00,2018-12-17 16:50:00,2018-12-17 16:55:00,2018-12-17 17:00:00,2018-12-17 17:05:00,2018-12-17 17:10:00,2018-12-17 17:15:00,2018-12-17 17:20:00,2018-12-17 17:25:00,2018-12-17 17:30:00,2018-12-17 17:35:00,2018-12-17 17:40:00,2018-12-17 17:45:00,2018-12-17 17:50:00,2018-12-17 17:55:00,2018-12-17 18:00:00,2018-12-17 18:05:00,2018-12-17 18:10:00,2018-12-17 18:15:00,2018-12-17 18:20:00,2018-12-17 18:25:00,2018-12-17 18:30:00,2018-12-17 18:35:00,2018-12-17 18:40:00,2018-12-17 18:45:00,2018-12-17 18:50:00,2018-12-17 18:55:00,2018-12-17 19:00:00,2018-12-17 19:05:00,2018-12-17 19:10:00,2018-12-17 19:15:00,2018-12-17 19:20:00,2018-12-17 19:25:00,2018-12-17 19:30:00,2018-12-17 19:35:00,2018-12-17 19:40:00,2018-12-17 19:45:00,2018-12-17 19:50:00,2018-12-17 19:55:00,2018-12-17 20:00:00,2018-12-17 20:05:00
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,2,0,0,1,2,0,1,1,2,0,0,0,0,0,3,1,0,1,0,0,0,2,0,0,1,1,1,0,0,0,1,0,2,0,0,0,2,2,0,0,0,1,2,0,1,0,1,1,0,1,0,1,1,2,1,2,0,1,0,1,1,2,2,0,1,1,1,2,1,0,1,0,1,1,0,0,2,1,1,0,2,1,1,2,0,0,3,3,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,7,0
1,0,0,0,0,0,0,0,0,0,1,1,0,2,0,1,2,1,0,0,0,2,1,0,1,0,3,4,0,0,0,0,2,0,1,0,1,1,0,1,2,0,1,1,0,1,3,2,5,0,1,1,1,1,0,0,2,1,1,1,1,1,1,2,3,2,0,1,0,2,1,0,4,0,1,0,2,0,1,1,2,1,1,2,3,3,1,1,1,2,0,3,3,0,1,2,3,2,1,0,2,1,4,0,4,2,4,3,2,3,1,1,0,2,4,3,0,0,0,2,1,2,2,2,2,1,2,0,1,2,2,2,1,2,2,1,1,0,1,0,0,1,0,1,4,15,0
2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,0,2,0,1,0,0,0,0,2,0,1,0,0,3,11,0
3,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,2,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,3,36,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,2,0,0,1,1,0,0,1,0,0,2,0,2,0,0,0,0,0,0,0,1,2,2,0,1,0,1,0,0,2,1,0,0,0,2,0,0,2,0,0,1,2,0,1,0,3,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,3,0,0,1,2,1,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,14,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,2,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,1,2,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,1,0,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
