,209,113.88754846318643,22.444459371979192,B,0.5,37.7712471806675,1.204897951655103,113.95387256099822,22.535016663060677,2018-12-24 15:36:00,5,113.954392,22.535928,72
0,214,113.8863827584812,22.616800044210137,C,0.5,38.22259179079981,1.7633588331120813,113.95013714315223,22.551192670236173,2018-12-24 15:39:00,35,113.956302,22.546269,55
1,151,114.01330589740026,22.465148593605257,C,0.5,33.099809453864665,1.2106376042035416,113.94020297819756,22.530519081705,2018-12-24 15:41:00,15,113.943213,22.522191,30
2,20,113.92394796028613,22.466996333683014,C,0.5,27.9562159811212,1.4465060923802224,113.96153619988273,22.546172008971855,2018-12-24 15:42:00,85,113.960522,22.54333,61
3,51,113.87493146316746,22.600527116869184,A,0.5,31.024708581339127,1.112665841308218,113.9141768851143,22.530675926288207,2018-12-24 15:42:00,200,113.915701,22.525154,4
4,67,113.86687407230691,22.60334473617602,B,0.5,28.499735532385863,1.9813975667313937,113.92361400848169,22.51965804536233,2018-12-24 15:42:00,135,113.93258,22.516243,46
5,32,113.8708679215726,22.560828426724928,A,0.5,36.18591147018734,1.8454142672851015,113.92595644870305,22.498978651282357,2018-12-24 15:44:00,30,113.930613,22.508344,21
6,117,114.0278203477777,22.44605834996791,A,0.5,32.96128111473151,1.6552239594223326,113.94932925946827,22.51070846639489,2018-12-24 15:44:00,5,113.947657,22.509065,2
7,152,113.88741357308606,22.57247061912637,B,0.5,33.96221915007336,1.914422615751216,113.93813124618349,22.52035379400715,2018-12-24 15:44:00,10,113.943213,22.522191,29
8,145,113.95386770040984,22.433251186334964,C,0.5,30.820525023136373,1.5038403413020598,113.93902025925543,22.529364111994692,2018-12-24 15:45:00,30,113.94118,22.524229,25
9,249,113.95336130721056,22.46008558754464,B,0.5,31.100430225078195,1.1192100459250462,113.96845909138986,22.548802318369447,2018-12-24 15:46:00,45,113.960384,22.545851000000006,53
10,205,114.03456842292304,22.557994201615838,C,0.5,37.67563737363101,1.4693595968384578,113.94154815422272,22.50555921842938,2018-12-24 15:48:00,50,113.941691,22.506345,44
11,1,113.93919806031515,22.556167923200874,C,0.5,39.83207725390389,1.3342151299813816,113.93685301868808,22.512640226831824,2018-12-24 15:50:00,85,113.932916,22.510441,18
12,7,113.88094693243528,22.5744328110822,A,0.5,29.43344294518055,1.9171556472142253,113.9392414742606,22.538170761789647,2018-12-24 15:50:00,5,113.948268,22.538841,59
13,128,114.00561781559222,22.583427122563247,C,0.5,31.81654148725101,1.0705930039498317,113.94321246786193,22.522064263900504,2018-12-24 15:51:00,170,113.936272,22.524663,24
14,163,114.01559474123621,22.53110009812145,C,0.5,36.96045813917758,1.1346379947755802,113.94542257540064,22.52262419135347,2018-12-24 15:51:00,40,113.94503,22.522916,32
15,100,113.91087994716564,22.43940703916915,A,0.5,38.412890016871636,1.543723827652854,113.91184764263352,22.525896647971567,2018-12-24 15:54:00,15,113.919806,22.534088,20
16,127,113.9272432872949,22.54581194100841,C,0.5,34.765129326370456,1.38855400806992,113.9333063690825,22.532998429466943,2018-12-24 15:55:00,35,113.936272,22.524663,24
17,41,113.96686372304418,22.48974972461004,B,0.5,36.32596296250031,1.0445526549781718,113.93728514561123,22.51663284276295,2018-12-24 15:57:00,15,113.930613,22.508344,21
18,82,113.90756197038948,22.490035154421296,A,0.5,36.73043369540112,1.6893438784094734,113.93232525027176,22.51439481438685,2018-12-24 15:57:00,10,113.93332,22.518527,75
19,102,113.92532508434529,22.617801878302842,C,0.5,35.20813690824635,1.3501076136196721,113.91479527382904,22.539556897366413,2018-12-24 15:57:00,20,113.919806,22.534088,20
20,225,113.96140715243834,22.469626404684973,A,0.5,39.60918420493257,1.7092222908981642,113.94868481989252,22.541239232971076,2018-12-24 15:58:00,30,113.956302,22.546269,55
21,42,113.87950269352808,22.58450492711675,A,0.5,31.824016787818717,1.6992031757905228,113.91312824104854,22.51414906236321,2018-12-24 15:59:00,20,113.91975,22.517717,12
22,171,113.88866747265934,22.580289605073155,C,0.5,39.20931543726642,1.3754652171374369,113.94097694659534,22.529668294492968,2018-12-24 15:59:00,95,113.94165,22.521807,37
23,237,113.95488294487885,22.583318843726577,A,0.5,33.34593420929295,1.1227447384526832,113.95797735534643,22.53550760495172,2018-12-24 15:59:00,90,113.960791,22.530275,66
24,74,114.03093869414688,22.528877644203693,B,0.5,36.16677154137562,1.663831783384197,113.94234816969328,22.510069638899907,2018-12-24 16:00:00,220,113.93258,22.516243,46
25,94,113.97206973709066,22.534256478217863,B,0.5,33.191960562473405,1.4851399781900678,113.91861448084705,22.540381651490513,2018-12-24 16:01:00,20,113.928522,22.543616,24
26,124,113.85140233900387,22.459034765389013,A,0.5,29.130992388720585,1.5956813812725223,113.9383377132282,22.51910859422211,2018-12-24 16:02:00,70,113.94822,22.518481,4
27,27,113.99861789519258,22.588872237742358,B,0.5,28.05493786451748,1.1798242307328768,113.93922132223238,22.50274322823357,2018-12-24 16:03:00,15,113.938447,22.50364,57
28,91,114.02780449026959,22.50043031059258,A,0.5,33.475578291149084,1.3175489385735166,113.93680327032124,22.54192434332748,2018-12-24 16:03:00,65,113.928522,22.543616,23
29,244,113.89450479645348,22.590609224913457,A,0.5,26.18980794326511,1.0088367677103678,113.95488832557665,22.53571404645089,2018-12-24 16:03:00,25,113.954392,22.535928,73
30,119,114.02011341366095,22.441518600857087,B,0.5,25.723436135639968,1.4554797598859968,113.94739233865006,22.517988285368247,2018-12-24 16:04:00,15,113.947657,22.509065,2
31,240,113.94832025698787,22.43591257343197,A,0.5,26.91927935110623,1.418562920513431,113.95319732807647,22.531435337083558,2018-12-24 16:04:00,25,113.952375,22.532615,69
32,87,113.90281959572019,22.460891686593932,B,0.5,39.708495024930755,1.9164751024396904,113.93343238784655,22.544202220943184,2018-12-24 16:06:00,75,113.928522,22.543616,24
33,156,113.88201521785581,22.460588669283123,A,0.5,28.28562654172617,1.8975800205606728,113.93807354861235,22.526785691387072,2018-12-24 16:07:00,10,113.94503,22.522916,33
34,208,113.90220795865767,22.501447996751644,A,0.5,25.337411825458602,1.391414812827362,113.95355367587852,22.526928076605802,2018-12-24 16:07:00,30,113.954392,22.535928,75
35,99,113.9476048267525,22.520167644211284,B,0.5,39.93345699507218,1.9366356239899072,113.9230050384376,22.53828744172031,2018-12-24 16:09:00,40,113.928522,22.543616,22
36,160,113.89674911234266,22.552840584280034,C,0.5,26.999867413139075,1.8264055319534724,113.93801773877529,22.52765111232182,2018-12-24 16:09:00,30,113.94503,22.522916,31
37,75,114.01711656556942,22.56510637045651,C,0.5,30.453200472168355,1.5111000470711955,113.93032306402218,22.511827023955778,2018-12-24 16:10:00,35,113.93258,22.516243,47
