,334,113.83345602145118,22.63458230037801,C,0.5,37.955977146276034,1.5970937597816102,113.9351153006379,22.53472297267332,2018-12-16 09:42:00,430,113.928522,22.543616,23
0,749,113.86008239962891,22.443261481299068,A,0.5,27.37711081981564,1.5860913457175376,113.96326041794579,22.53456818626049,2018-12-16 09:42:00,145,113.954392,22.535928,73
1,912,114.03784509338496,22.445520894598236,C,0.5,39.77838187452129,1.4625852335018013,113.94786029405014,22.541037390100254,2018-12-16 09:42:00,140,113.952007,22.544188,48
2,16,114.02539469737656,22.60013829361137,B,0.5,34.155815036713854,1.140138193202469,113.93408845946738,22.518549458286465,2018-12-16 09:43:00,15,113.932916,22.510441,20
3,1,114.02740438556756,22.438551911472572,C,0.5,26.757098046401826,1.1563966743822789,113.9245578540723,22.50078819157192,2018-12-16 09:45:00,245,113.932916,22.510441,19
4,578,113.84008730461984,22.595833218481914,A,0.5,25.87414878127388,1.6415775897106428,113.94349648127556,22.52786821537918,2018-12-16 09:45:00,85,113.933997,22.521671,6
5,745,114.02254761332979,22.438411410542788,B,0.5,36.28983156655424,1.8132853908510145,113.94914184750313,22.542860373310376,2018-12-16 09:45:00,55,113.954392,22.535928,71
6,759,114.0205519747757,22.643477105615798,A,0.5,34.22336169649776,1.1308597986076772,113.950817791294,22.543731591046644,2018-12-16 09:45:00,225,113.956302,22.546269,56
7,879,114.04874266435007,22.609316629377023,C,0.5,31.719384370124523,1.9646016488508011,113.96567245354359,22.5287054540654,2018-12-16 09:45:00,45,113.960791,22.530275,65
8,456,113.86896761562751,22.614028969485954,B,0.5,34.7880640157027,1.5173769441982656,113.94372282360416,22.528890806749352,2018-12-16 09:46:00,30,113.939057,22.522691,37
9,188,113.83498616641891,22.45138162340248,C,0.5,36.54483764380338,1.3210571618418945,113.92156288299246,22.531052434355587,2018-12-16 09:47:00,45,113.915701,22.525154,3
10,105,114.01629871023106,22.572781539393567,C,0.5,38.987820184206136,1.0200486109887188,113.94223793256629,22.4943529511348,2018-12-16 09:48:00,65,113.938447,22.50364,57
11,602,113.94505999440891,22.620412444327307,A,0.5,36.466806928480956,1.2634148031263701,113.93183831137615,22.523196799553148,2018-12-16 09:48:00,195,113.933997,22.521671,6
12,748,114.01564005473571,22.619307942024637,A,0.5,29.430598248597132,1.4615115503434533,113.95829734296973,22.54456002703564,2018-12-16 09:48:00,85,113.954392,22.535928,71
13,782,114.01169341646296,22.63160811281583,C,0.5,35.587436235422025,1.4562031159203892,113.94802079858243,22.55594447165593,2018-12-16 09:48:00,55,113.956302,22.546269,56
14,815,113.92489264717196,22.43628016908461,B,0.5,39.520213993805754,1.6708632525780875,113.95170295255596,22.53079849321498,2018-12-16 09:48:00,35,113.954392,22.535928,75
15,888,114.058660563838,22.582918202440812,A,0.5,37.76900182178441,1.623327942259953,113.95514278073068,22.53475042099616,2018-12-16 09:48:00,50,113.961159,22.535477,64
16,197,113.83670294681046,22.459874412224547,C,0.5,30.335426260232573,1.5005505371696477,113.91282215186227,22.528517380666266,2018-12-16 09:49:00,90,113.915701,22.525154,3
17,261,113.86129399810127,22.44666844319929,A,0.5,29.722817438536342,1.1894048937124624,113.93540012390615,22.51669890032134,2018-12-16 09:49:00,235,113.939075,22.510614,14
18,268,114.00039169992759,22.587533388883198,B,0.5,31.2365825719278,1.6203229566568342,113.92963075021484,22.502820536242925,2018-12-16 09:49:00,10,113.939075,22.510614,14
19,296,113.93098598948099,22.614305473757767,B,0.5,36.22389744590868,1.2391186508352354,113.94246125131929,22.52029705397571,2018-12-16 09:49:00,85,113.93258,22.516243,47
20,398,113.96138097242444,22.62142158865893,A,0.5,37.722839283657216,1.5643785390146754,113.92592231399372,22.53169610153262,2018-12-16 09:49:00,10,113.919806,22.534088,20
21,513,113.95063826773209,22.42710766710278,B,0.5,28.870414950459384,1.2973479573007194,113.9390200775983,22.521145020565516,2018-12-16 09:49:00,60,113.942471,22.523304,33
22,684,114.0015928970858,22.60637659520866,B,0.5,37.34909956593538,1.9456093479810792,113.94107616882543,22.530586327026054,2018-12-16 09:49:00,15,113.945129,22.52325,42
23,839,114.00598103371355,22.58022731905812,B,0.5,25.61958093931865,1.2000113087115645,113.93747569056916,22.51381610482627,2018-12-16 09:49:00,235,113.932916,22.510441,18
24,889,113.89248454039254,22.6079227653692,A,0.5,33.897289346456034,1.7733397882045807,113.9606190213039,22.53089921655716,2018-12-16 09:49:00,65,113.961159,22.535477,64
25,258,114.0240978280776,22.46497445751536,C,0.5,35.266663629201624,1.6688639905112919,113.93864352485949,22.51350790552457,2018-12-16 09:50:00,15,113.939075,22.510614,16
26,372,114.02585972575764,22.520497492418052,A,0.5,35.75713021908581,1.739516631193608,113.92384615222015,22.550578406762924,2018-12-16 09:50:00,10,113.928522,22.543616,22
27,508,113.94448445955143,22.431460581570988,A,0.5,25.730192430027948,1.9326901929578435,113.94159727354372,22.517719850535503,2018-12-16 09:50:00,70,113.94118,22.524229,26
28,559,113.9596904220597,22.433061737263873,B,0.5,31.54143900771853,1.1810114830215133,113.94743537411549,22.52195920320927,2018-12-16 09:50:00,100,113.94503,22.522916,33
29,608,113.83886157616637,22.49397891407037,A,0.5,27.58929411691059,1.4485333996384584,113.94028033204252,22.530957115420946,2018-12-16 09:50:00,110,113.933997,22.521671,7
30,610,113.92739418542719,22.431320982384072,C,0.5,38.968238634467724,1.3701284080448777,113.93294402627669,22.51756222482116,2018-12-16 09:50:00,170,113.933997,22.521671,7
31,803,114.03377584715064,22.591383257422894,A,0.5,36.639519950536425,1.2782392046325617,113.94538923110588,22.533393064666843,2018-12-16 09:50:00,100,113.954392,22.535928,75
32,809,114.05179084170048,22.515679040977545,B,0.5,35.52384077275304,1.7931829127909276,113.96401676983575,22.527535860964,2018-12-16 09:50:00,55,113.954392,22.535928,72
33,916,113.94321610807535,22.63655916342245,A,0.5,30.80391086490325,1.6807249732319902,113.95266488822132,22.537319024458192,2018-12-16 09:50:00,180,113.952007,22.544188,51
34,102,113.95881079963848,22.590644606852088,A,0.5,30.866693492191843,1.4320288151262015,113.93444763697822,22.494678422865764,2018-12-16 09:51:00,10,113.938447,22.50364,57
35,174,113.97436010412451,22.59595040391439,C,0.5,34.55646618853286,1.6572579212335872,113.91336804126492,22.527415587403755,2018-12-16 09:51:00,245,113.915701,22.525154,3
36,303,113.8849976580874,22.59054562889937,B,0.5,38.40740179552309,1.3281430083226344,113.93711761342723,22.514680138573322,2018-12-16 09:51:00,45,113.93258,22.516243,47
37,556,114.02969585340796,22.480491603656546,C,0.5,37.022281747123365,1.0714597886748427,113.94609913904324,22.51881532548616,2018-12-16 09:51:00,590,113.94503,22.522916,32
38,740,114.0413618065017,22.506293964837262,C,0.5,39.419458732733204,1.5177556556090133,113.94717306028366,22.53278370493162,2018-12-16 09:51:00,145,113.954392,22.535928,74
39,909,114.01873759990845,22.608779306037732,B,0.5,33.76881439732358,1.9332250591361972,113.95725448113785,22.55101960941245,2018-12-16 09:51:00,125,113.952007,22.544188,48
40,34,114.03187310226149,22.571759475811106,B,0.5,35.377573999894544,1.7176034960644888,113.94624687800243,22.53282857950964,2018-12-16 09:52:00,185,113.948268,22.538841,59
41,144,114.00809449026285,22.465540010548935,A,0.5,25.978485114265254,1.7199927519120912,113.92361182857695,22.507474409147648,2018-12-16 09:52:00,25,113.930613,22.508344,21
42,183,113.82873382413212,22.55313958377961,A,0.5,39.16502119066226,1.3928090821686845,113.92113059341229,22.522122785277272,2018-12-16 09:52:00,25,113.915701,22.525154,2
43,331,113.84970695621321,22.580613335950083,B,0.5,28.44299454086309,1.7174665184777682,113.93352492141514,22.5441530320196,2018-12-16 09:52:00,10,113.928522,22.543616,23
44,379,113.8448595666568,22.50720265851757,A,0.5,39.0896354569832,1.2839517982512103,113.93755340159069,22.548612305334625,2018-12-16 09:52:00,45,113.928522,22.543616,23
45,835,114.00183898410171,22.460199170079584,A,0.5,28.19508032584827,1.8626239612643476,113.92891171752608,22.503653611898642,2018-12-16 09:52:00,80,113.932916,22.510441,20
46,873,113.88922238631923,22.577781848528236,C,0.5,26.836118525251088,1.0975382155445583,113.96102344520884,22.53893004977891,2018-12-16 09:52:00,65,113.960791,22.530275,65
47,63,113.94196638864777,22.466491421535935,B,0.5,33.87956463157497,1.370340238253312,113.95522449480238,22.54777809707903,2018-12-16 09:53:00,5,113.960522,22.54333,61
48,77,114.00544990255642,22.47625658678121,C,0.5,32.77541882731401,1.3453526927555868,113.93376725870164,22.530296132092506,2018-12-16 09:53:00,35,113.941676,22.530704,18
49,506,113.97347524959038,22.449173461523532,A,0.5,37.193654792710156,1.3065356088978133,113.93309823863949,22.52898798506837,2018-12-16 09:53:00,10,113.94118,22.524229,26
50,831,114.02063661154394,22.40831603755764,B,0.5,30.75508588395655,1.0753425519610027,113.95018720030134,22.505744012143378,2018-12-16 09:53:00,115,113.941691,22.506345,44
51,136,113.95130787668613,22.438614710749007,C,0.5,28.815570709316358,1.4490368515298573,113.9394111560507,22.501922978216268,2018-12-16 09:54:00,25,113.930613,22.508344,21
52,418,114.01824089697071,22.547845017007837,B,0.5,36.28419508023664,1.3068286156817397,113.94464604717443,22.514829979441604,2018-12-16 09:54:00,410,113.947657,22.509065,0
53,774,113.92118544689924,22.481545026644437,C,0.5,34.37257242913423,1.4810782150251145,113.96539857156307,22.53901777484787,2018-12-16 09:54:00,25,113.956302,22.546269,55
54,849,113.87950794362715,22.509530119109424,C,0.5,36.05865642839668,1.709825040579608,113.94600687281601,22.545218133209648,2018-12-16 09:54:00,100,113.954392,22.535928,73
55,21,113.90804370615419,22.590661468776602,C,0.5,30.46301610258785,1.183886589568142,113.96853549003563,22.548564800465503,2018-12-16 09:55:00,105,113.962177,22.541352,51
56,46,113.98593275519282,22.606515562347035,A,0.5,27.583449293080026,1.8632508254320888,113.96207070651272,22.5428334183964,2018-12-16 09:55:00,50,113.963324,22.540668,71
57,221,113.96437810352472,22.574909593168286,A,0.5,30.292257085394674,1.6670436404923947,113.9333015962937,22.508476171804986,2018-12-16 09:55:00,15,113.939075,22.510614,15
58,293,113.96463759100901,22.581373612689863,A,0.5,28.19313621192439,1.653663785761267,113.93719299206184,22.50993194270576,2018-12-16 09:55:00,40,113.93258,22.516243,46
59,312,113.9995876652005,22.484579528775654,A,0.5,25.347446245912145,1.533421444068925,113.94109983283977,22.51576215395148,2018-12-16 09:55:00,50,113.93332,22.518527,75
60,345,114.00072258689684,22.522164624929857,B,0.5,39.18320329230345,1.4653170640872362,113.93719286368729,22.540421971458663,2018-12-16 09:55:00,10,113.928522,22.543616,22
