,237,113.87482657373448,22.448699463477798,C,0.5,28.72108096236031,1.1964817273117834,113.95992409081792,22.538883426009043,2018-12-27 15:35:00,10,113.954392,22.535928,72
0,194,113.99863202672785,22.429433844648084,C,0.5,31.77331904644381,1.4638913299115457,113.94957239469568,22.52038315112393,2018-12-27 15:37:00,15,113.945129,22.52325,43
1,117,113.98100212969496,22.606913073899477,C,0.5,26.824432765452762,1.1633097859583712,113.94859741544164,22.504402778280074,2018-12-27 15:38:00,120,113.947657,22.509065,0
2,238,113.95472263315052,22.437241934309057,A,0.5,28.29936026255811,1.0406367597984776,113.94530452518568,22.545714179741697,2018-12-27 15:39:00,85,113.954392,22.535928,74
3,89,113.83867644359891,22.62363724787266,C,0.5,39.59813112451138,1.5991405742614968,113.93587483701641,22.545248828763352,2018-12-27 15:40:00,185,113.928522,22.543616,24
4,162,113.84684011395592,22.44983203450784,C,0.5,26.289357562908656,1.5176891960514531,113.946603450414,22.523126663483087,2018-12-27 15:40:00,20,113.94503,22.522916,31
5,233,113.90200608274195,22.614023749697214,B,0.5,34.43239052342902,1.341751248876023,113.95549951466387,22.5325406663233,2018-12-27 15:40:00,35,113.954392,22.535928,72
6,21,113.8694887342459,22.55899648848657,B,0.5,27.28066263972153,1.8207086420426464,113.93774280018408,22.504339105176253,2018-12-27 15:42:00,5,113.938447,22.50364,57
7,74,114.02700844029822,22.5829354870655,C,0.5,27.620633003268317,1.4091792418181743,113.9245247507738,22.53761796332039,2018-12-27 15:43:00,10,113.928522,22.543616,24
8,182,114.03514624968668,22.57873201208441,C,0.5,35.547024682947296,1.5654139636122288,113.94688555140127,22.516494997334853,2018-12-27 15:43:00,5,113.945129,22.52325,41
9,186,113.88228246271065,22.577366083315344,C,0.5,38.725940969837076,1.0762464942835863,113.93861566085657,22.52404833093359,2018-12-27 15:43:00,240,113.945129,22.52325,41
10,190,113.86354117640673,22.49503412188932,A,0.5,25.096654350724286,1.83359846004786,113.9515202097108,22.5216470008682,2018-12-27 15:43:00,145,113.945129,22.52325,41
11,254,113.85742047082745,22.49665153185554,C,0.5,28.082962512928308,1.6700409938408118,113.96007450206095,22.545286648990388,2018-12-27 15:44:00,35,113.954392,22.535928,75
12,168,113.86893986805424,22.533421752246266,B,0.5,27.21970840893936,1.4043907571128722,113.93387706995796,22.51229459202775,2018-12-27 15:45:00,230,113.94165,22.521807,36
13,260,114.01278650449257,22.497177620699862,C,0.5,26.701766082796606,1.953776222237763,113.96756601797381,22.54170187831412,2018-12-27 15:45:00,60,113.960384,22.545851000000006,52
14,156,114.01133568868765,22.505536511700907,B,0.5,39.35586902022075,1.9837853359510584,113.95328618745323,22.525159366960825,2018-12-27 15:46:00,135,113.94503,22.522916,31
15,4,114.03443078657541,22.623757915456313,A,0.5,34.284180887405675,1.9398674021701665,113.96521800211376,22.545977769315268,2018-12-27 15:47:00,55,113.962177,22.541352,51
16,80,113.83976217971352,22.546746455965987,A,0.5,30.81835619470388,1.780872955674296,113.93432053854148,22.551905302107908,2018-12-27 15:47:00,65,113.928522,22.543616,24
17,8,114.0183987338942,22.493289034626788,B,0.5,33.46258542682243,1.1291993699894465,113.94193569025668,22.53603989630733,2018-12-27 15:48:00,20,113.948268,22.538841,61
18,239,113.90307079795949,22.586643988830534,B,0.5,30.393401368696733,1.5597917740758378,113.97072178781383,22.53964241819353,2018-12-27 15:48:00,30,113.960791,22.530275,67
19,231,113.94257639499375,22.625798568732986,B,0.5,29.610098830362713,1.100215060029607,113.96407082676495,22.54019304202135,2018-12-27 15:50:00,40,113.954392,22.535928,74
20,236,113.99877959087723,22.54838644415304,A,0.5,36.0767201328026,1.573974367215497,113.931891950974,22.514193414665375,2018-12-27 15:50:00,140,113.932916,22.510441,20
21,64,113.87536279706255,22.416547255076733,B,0.5,27.738788847756087,1.998895037537032,113.935725737176,22.50541730381069,2018-12-27 15:51:00,30,113.939075,22.510614,15
22,171,114.00110462169165,22.456278263737264,B,0.5,29.810541215808282,1.050532560879493,113.9414520944006,22.52006505924927,2018-12-27 15:51:00,35,113.94165,22.521807,36
23,203,113.84963934249065,22.55662641660852,C,0.5,29.41087119988489,1.5596157854820143,113.947266837439,22.521221064011765,2018-12-27 15:51:00,35,113.939556,22.525517,40
24,222,113.9470108354964,22.503291325881406,A,0.5,37.98971334597786,1.0082088198158503,113.94688883490223,22.552274076580137,2018-12-27 15:51:00,105,113.956302,22.546269,56
25,230,113.85669107919456,22.49504621168981,C,0.5,39.911691411479,1.7914508520168142,113.96427908008656,22.54037044080564,2018-12-27 15:53:00,25,113.954392,22.535928,72
26,5,113.95833614721529,22.493272251627552,B,0.5,38.74463821599527,1.0058469399408194,113.97036314989876,22.542350874416083,2018-12-27 15:55:00,15,113.962177,22.541352,51
27,161,113.99306260974791,22.443656449143006,C,0.5,38.27961275231012,1.5198370497277756,113.94982790327757,22.51799848669693,2018-12-27 15:55:00,5,113.94503,22.522916,33
28,6,113.92235950810215,22.45416599736002,B,0.5,28.52235368576852,1.0587698795009728,113.95374992891323,22.54734709160517,2018-12-27 15:56:00,50,113.948268,22.538841,60
29,116,113.94486401163542,22.423277399474593,A,0.5,36.97596568989517,1.3912636925433104,113.95080985140473,22.50539578193373,2018-12-27 15:56:00,35,113.947657,22.509065,2
