,2018-12-14 08:00:00,2018-12-14 08:05:00,2018-12-14 08:10:00,2018-12-14 08:15:00,2018-12-14 08:20:00,2018-12-14 08:25:00,2018-12-14 08:30:00,2018-12-14 08:35:00,2018-12-14 08:40:00,2018-12-14 08:45:00,2018-12-14 08:50:00,2018-12-14 08:55:00,2018-12-14 09:00:00,2018-12-14 09:05:00,2018-12-14 09:10:00,2018-12-14 09:15:00,2018-12-14 09:20:00,2018-12-14 09:25:00,2018-12-14 09:30:00,2018-12-14 09:35:00,2018-12-14 09:40:00,2018-12-14 09:45:00,2018-12-14 09:50:00,2018-12-14 09:55:00,2018-12-14 10:00:00,2018-12-14 10:05:00,2018-12-14 10:10:00,2018-12-14 10:15:00,2018-12-14 10:20:00,2018-12-14 10:25:00,2018-12-14 10:30:00,2018-12-14 10:35:00,2018-12-14 10:40:00,2018-12-14 10:45:00,2018-12-14 10:50:00,2018-12-14 10:55:00,2018-12-14 11:00:00,2018-12-14 11:05:00,2018-12-14 11:10:00,2018-12-14 11:15:00,2018-12-14 11:20:00,2018-12-14 11:25:00,2018-12-14 11:30:00,2018-12-14 11:35:00,2018-12-14 11:40:00,2018-12-14 11:45:00,2018-12-14 11:50:00,2018-12-14 11:55:00,2018-12-14 12:00:00,2018-12-14 12:05:00,2018-12-14 12:10:00,2018-12-14 12:15:00,2018-12-14 12:20:00,2018-12-14 12:25:00,2018-12-14 12:30:00,2018-12-14 12:35:00,2018-12-14 12:40:00,2018-12-14 12:45:00,2018-12-14 12:50:00,2018-12-14 12:55:00,2018-12-14 13:00:00,2018-12-14 13:05:00,2018-12-14 13:10:00,2018-12-14 13:15:00,2018-12-14 13:20:00,2018-12-14 13:25:00,2018-12-14 13:30:00,2018-12-14 13:35:00,2018-12-14 13:40:00,2018-12-14 13:45:00,2018-12-14 13:50:00,2018-12-14 13:55:00,2018-12-14 14:00:00,2018-12-14 14:05:00,2018-12-14 14:10:00,2018-12-14 14:15:00,2018-12-14 14:20:00,2018-12-14 14:25:00,2018-12-14 14:30:00,2018-12-14 14:35:00,2018-12-14 14:40:00,2018-12-14 14:45:00,2018-12-14 14:50:00,2018-12-14 14:55:00,2018-12-14 15:00:00,2018-12-14 15:05:00,2018-12-14 15:10:00,2018-12-14 15:15:00,2018-12-14 15:20:00,2018-12-14 15:25:00,2018-12-14 15:30:00,2018-12-14 15:35:00,2018-12-14 15:40:00,2018-12-14 15:45:00,2018-12-14 15:50:00,2018-12-14 15:55:00,2018-12-14 16:00:00,2018-12-14 16:05:00,2018-12-14 16:10:00,2018-12-14 16:15:00,2018-12-14 16:20:00,2018-12-14 16:25:00,2018-12-14 16:30:00,2018-12-14 16:35:00,2018-12-14 16:40:00,2018-12-14 16:45:00,2018-12-14 16:50:00,2018-12-14 16:55:00,2018-12-14 17:00:00,2018-12-14 17:05:00,2018-12-14 17:10:00,2018-12-14 17:15:00,2018-12-14 17:20:00,2018-12-14 17:25:00,2018-12-14 17:30:00,2018-12-14 17:35:00,2018-12-14 17:40:00,2018-12-14 17:45:00,2018-12-14 17:50:00,2018-12-14 17:55:00,2018-12-14 18:00:00,2018-12-14 18:05:00,2018-12-14 18:10:00,2018-12-14 18:15:00,2018-12-14 18:20:00,2018-12-14 18:25:00,2018-12-14 18:30:00,2018-12-14 18:35:00,2018-12-14 18:40:00,2018-12-14 18:45:00,2018-12-14 18:50:00,2018-12-14 18:55:00,2018-12-14 19:00:00,2018-12-14 19:05:00,2018-12-14 19:10:00,2018-12-14 19:15:00,2018-12-14 19:20:00,2018-12-14 19:25:00,2018-12-14 19:30:00,2018-12-14 19:35:00,2018-12-14 19:40:00,2018-12-14 19:45:00,2018-12-14 19:50:00,2018-12-14 19:55:00,2018-12-14 20:00:00,2018-12-14 20:05:00
0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,2,0,0,1,0,0,1,1,3,2,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,3,2,2,1,0,0,1,0,0,0,3,0,0,0,0,2,0,1,0,1,0,0,2,5,1,0,2,3,0,2,0,0,0,0,0,1,1,1,2,1,1,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,2,1,0,0,0,0,0,2,0,0,0,1,0,0,2,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0
1,0,1,0,0,2,1,1,0,1,1,0,2,0,0,2,2,1,0,0,1,0,4,0,3,2,1,4,5,0,2,3,2,2,1,2,1,2,2,5,3,1,3,2,0,0,0,3,4,2,1,2,0,2,2,2,1,1,2,1,1,1,0,0,1,3,1,0,5,3,3,0,0,1,5,6,2,0,3,2,1,2,4,3,2,4,3,1,2,1,2,0,0,5,0,3,4,1,2,5,3,0,1,2,2,3,2,2,2,0,1,6,1,1,0,1,0,2,2,0,1,1,0,2,1,2,1,0,1,5,1,0,2,1,0,2,0,0,1,4,4,1,0,1,0,1,0
2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,1,2,0,1,1,0,1,0,1,1,2,2,0,1,2,1,0,0,0,0,0,1,2,0,0,0,0
3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,1,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,1,1,1,1,0,1,1,2,1,1,0,1,2,3,3,2,2,1,4,7,3,5,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,2,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,1,0,1,2,0,0,0,2,0,0,0,1,0,0,1,1,0,1,0,2,1,1,0,1,0,0,0,1,0,1,0,1,0,0,1,2,1,0,0,4,1,0,1,0,3,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,2,0,0,0,0,0,1,0,0,2,0,1,0,1,1,1,1,4,2,2,3,1,0,0,1,2,1,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2,1,0,3,1,1,0,1,2,0,0,1,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
