四海路西侧靠左,2018-12-16 17:15:00,2018-12-16 17:40:00,25,113.93291599999999,22.510441,203017
四海路西侧靠左,2018-12-16 18:35:00,2018-12-16 19:40:00,65,113.93291599999999,22.510441,203019
四海路西侧靠左,2018-12-16 18:55:00,2018-12-16 19:20:00,25,113.93291599999999,22.510441,203021
四海路西侧靠左,2018-12-16 17:00:00,2018-12-16 19:00:00,120,113.93291599999999,22.510441,203023
四海路西侧靠左,2018-12-16 16:55:00,2018-12-16 17:25:00,30,113.93291599999999,22.510441,203036
四海路西侧靠左,2018-12-16 18:50:00,2018-12-16 19:20:00,30,113.93291599999999,22.510441,203037
科技南十二路西侧靠左,2018-12-16 18:05:00,2018-12-16 20:00:00,115,113.962177,22.541352,211164
高新南七道南侧靠右,2018-12-16 16:45:00,2018-12-16 16:50:00,5,113.948268,22.538841,211183
高新南七道南侧靠右,2018-12-16 17:05:00,2018-12-16 18:00:00,55,113.948268,22.538841,211185
高新南七道南侧靠右,2018-12-16 16:25:00,2018-12-16 16:50:00,25,113.948268,22.538841,211188
高新南五道北侧靠左,2018-12-16 16:25:00,2018-12-16 20:00:00,215,113.953524,22.540997,211221
高新南四道南侧靠右,2018-12-16 16:25:00,2018-12-16 16:40:00,15,113.963324,22.540668,211253
高新南四道北侧靠左,2018-12-16 17:30:00,2018-12-16 18:10:00,40,113.963324,22.540668,211265
高新南三道北侧靠左,2018-12-16 18:50:00,2018-12-16 19:15:00,25,113.960522,22.543329999999997,211285
四海路西侧靠左,2018-12-16 18:30:00,2018-12-16 18:40:00,10,113.93291599999999,22.510441,203044
四海路西侧靠左,2018-12-16 16:45:00,2018-12-16 17:00:00,15,113.93291599999999,22.510441,203046
四海路西侧靠左,2018-12-16 18:10:00,2018-12-16 19:05:00,55,113.93291599999999,22.510441,203050
四海路西侧靠左,2018-12-16 16:10:00,2018-12-16 19:05:00,175,113.93291599999999,22.510441,203052
后海大道辅道(蛇口北段)东侧靠右,2018-12-16 18:40:00,2018-12-16 19:00:00,20,113.941676,22.530704,203101
后海大道辅道(蛇口北段)东侧靠右,2018-12-16 18:10:00,2018-12-16 20:00:00,110,113.941676,22.530704,203128
荔园路(蛇口东段)北侧靠左,2018-12-16 16:05:00,2018-12-16 16:50:00,45,113.938447,22.50364,203256
荔园路(蛇口东段)北侧靠左,2018-12-16 17:15:00,2018-12-16 18:40:00,85,113.938447,22.50364,203260
荔园路(蛇口东段)北侧靠左,2018-12-16 18:55:00,2018-12-16 20:00:00,65,113.938447,22.50364,203261
荔园路(蛇口东段)北侧靠左,2018-12-16 18:20:00,2018-12-16 18:40:00,20,113.938447,22.50364,203265
荔园路(蛇口东段)北侧靠左,2018-12-16 18:30:00,2018-12-16 19:30:00,60,113.938447,22.50364,203266
荔园路(蛇口东段)北侧靠左,2018-12-16 16:55:00,2018-12-16 17:00:00,5,113.938447,22.50364,203267
荔园路(蛇口东段)北侧靠左,2018-12-16 18:50:00,2018-12-16 20:00:00,70,113.938447,22.50364,203267
荔园路(蛇口东段)北侧靠左,2018-12-16 16:35:00,2018-12-16 16:35:00,0,113.938447,22.50364,203276
荔园路(蛇口东段)北侧靠左,2018-12-16 17:45:00,2018-12-16 20:00:00,135,113.938447,22.50364,203289
荔园路(蛇口东段)北侧靠左,2018-12-16 16:55:00,2018-12-16 20:00:00,185,113.938447,22.50364,203295
荔园路(蛇口东段)西侧靠左,2018-12-16 16:25:00,2018-12-16 19:25:00,180,113.938447,22.50364,203317
荔园路(蛇口东段)西侧靠左,2018-12-16 16:40:00,2018-12-16 18:10:00,90,113.938447,22.50364,203318
荔园路(蛇口东段)西侧靠左,2018-12-16 18:20:00,2018-12-16 19:30:00,70,113.938447,22.50364,203318
荔园路(蛇口东段)西侧靠左,2018-12-16 17:10:00,2018-12-16 20:00:00,170,113.938447,22.50364,203319
工业九路西侧靠左,2018-12-16 17:50:00,2018-12-16 20:00:00,130,113.930613,22.508344,203332
工业九路西侧靠左,2018-12-16 17:00:00,2018-12-16 17:05:00,5,113.930613,22.508344,203334
工业九路西侧靠左,2018-12-16 17:40:00,2018-12-16 19:35:00,115,113.930613,22.508344,203334
工业九路西侧靠左,2018-12-16 17:50:00,2018-12-16 20:00:00,130,113.930613,22.508344,203335
工业九路西侧靠左,2018-12-16 16:05:00,2018-12-16 16:50:00,45,113.930613,22.508344,203341
工业九路西侧靠左,2018-12-16 18:45:00,2018-12-16 20:00:00,75,113.930613,22.508344,203345
工业九路西侧靠左,2018-12-16 16:35:00,2018-12-16 17:30:00,55,113.930613,22.508344,203352
工业九路西侧靠左,2018-12-16 17:15:00,2018-12-16 18:05:00,50,113.930613,22.508344,203353
工业九路西侧靠左,2018-12-16 18:05:00,2018-12-16 19:15:00,70,113.930613,22.508344,203366
工业九路西侧靠左,2018-12-16 17:40:00,2018-12-16 20:00:00,140,113.930613,22.508344,203368
工业九路西侧靠左,2018-12-16 16:25:00,2018-12-16 19:05:00,160,113.930613,22.508344,203376
工业九路西侧靠左,2018-12-16 17:55:00,2018-12-16 19:00:00,65,113.930613,22.508344,203379
工业九路西侧靠左,2018-12-16 16:20:00,2018-12-16 16:25:00,5,113.930613,22.508344,203380
南新路西侧靠左,2018-12-16 16:25:00,2018-12-16 18:50:00,145,113.91975,22.517717,204003
南新路东侧靠右,2018-12-16 18:50:00,2018-12-16 19:15:00,25,113.91975,22.517717,204048
创业路(南油段)北侧靠左,2018-12-16 18:10:00,2018-12-16 20:00:00,110,113.915701,22.525154,204062
创业路(南油段)北侧靠左,2018-12-16 18:35:00,2018-12-16 20:00:00,85,113.915701,22.525154,204077
创业路(南油段)北侧靠左,2018-12-16 17:20:00,2018-12-16 20:00:00,160,113.915701,22.525154,204078
创业路(南油段)北侧靠左,2018-12-16 16:30:00,2018-12-16 18:50:00,140,113.915701,22.525154,204088
创业路(南油段)北侧靠左,2018-12-16 18:30:00,2018-12-16 20:00:00,90,113.915701,22.525154,204091
创业路(南油段)北侧靠左,2018-12-16 18:05:00,2018-12-16 20:00:00,115,113.915701,22.525154,204101
创业路(南油段)北侧靠左,2018-12-16 17:15:00,2018-12-16 18:10:00,55,113.915701,22.525154,204114
创业路(南油段)北侧靠左,2018-12-16 17:55:00,2018-12-16 19:35:00,100,113.915701,22.525154,204121
创业路(南油段)北侧靠左,2018-12-16 17:10:00,2018-12-16 20:00:00,170,113.915701,22.525154,204124
创业路(南油段)南侧靠右,2018-12-16 16:05:00,2018-12-16 17:00:00,55,113.915701,22.525154,204156
创业路(南油段)南侧靠右,2018-12-16 16:50:00,2018-12-16 17:10:00,20,113.915701,22.525154,204159
创业路(南油段)南侧靠右,2018-12-16 18:50:00,2018-12-16 20:00:00,70,113.915701,22.525154,204159
后海大道辅道(后海段)西侧靠左,2018-12-16 18:55:00,2018-12-16 19:40:00,45,113.939075,22.510614,205023
后海大道辅道(后海段)西侧靠左,2018-12-16 18:50:00,2018-12-16 18:55:00,5,113.939075,22.510614,205026
后海大道辅道(后海段)西侧靠左,2018-12-16 17:15:00,2018-12-16 17:35:00,20,113.939075,22.510614,205031
后海大道辅道(后海段)西侧靠左,2018-12-16 18:20:00,2018-12-16 20:00:00,100,113.939075,22.510614,205031
后海大道辅道(后海段)西侧靠左,2018-12-16 17:50:00,2018-12-16 19:15:00,85,113.939075,22.510614,205032
后海大道辅道(后海段)西侧靠左,2018-12-16 16:05:00,2018-12-16 16:45:00,40,113.939075,22.510614,205037
后海大道辅道(后海段)西侧靠左,2018-12-16 18:30:00,2018-12-16 20:00:00,90,113.939075,22.510614,205045
后海大道辅道(后海段)西侧靠左,2018-12-16 17:35:00,2018-12-16 20:00:00,145,113.939075,22.510614,205049
后海大道辅道(后海段)西侧靠左,2018-12-16 16:30:00,2018-12-16 17:15:00,45,113.939075,22.510614,205050
后海大道辅道(后海段)东侧靠右,2018-12-16 17:15:00,2018-12-16 18:05:00,50,113.939075,22.510614,205064
后海大道辅道(后海段)东侧靠右,2018-12-16 16:50:00,2018-12-16 17:20:00,30,113.939075,22.510614,205066
后海大道辅道(后海段)东侧靠右,2018-12-16 17:35:00,2018-12-16 20:00:00,145,113.939075,22.510614,205066
后海大道辅道(后海段)东侧靠右,2018-12-16 16:25:00,2018-12-16 16:35:00,10,113.939075,22.510614,205071
后海大道辅道(后海段)东侧靠右,2018-12-16 18:20:00,2018-12-16 19:30:00,70,113.939075,22.510614,205073
后海大道辅道(后海段)东侧靠右,2018-12-16 16:45:00,2018-12-16 16:50:00,5,113.939075,22.510614,205074
后海大道辅道(后海段)东侧靠右,2018-12-16 18:45:00,2018-12-16 19:10:00,25,113.939075,22.510614,205074
华明路北侧靠左,2018-12-16 18:40:00,2018-12-16 20:00:00,80,113.933475,22.513464000000003,205127
登良路南侧靠右,2018-12-16 16:00:00,2018-12-16 16:30:00,30,113.93258,22.516243,205130
登良路南侧靠右,2018-12-16 16:10:00,2018-12-16 17:00:00,50,113.93258,22.516243,205140
登良路南侧靠右,2018-12-16 18:20:00,2018-12-16 20:00:00,100,113.93258,22.516243,205140
登良路北侧靠左,2018-12-16 17:45:00,2018-12-16 18:30:00,45,113.93258,22.516243,205152
龙城路南侧靠右,2018-12-16 17:10:00,2018-12-16 18:50:00,100,113.93332,22.518527,205171
龙城路南侧靠右,2018-12-16 18:25:00,2018-12-16 20:00:00,95,113.93332,22.518527,205172
龙城路南侧靠右,2018-12-16 16:10:00,2018-12-16 16:10:00,0,113.93332,22.518527,205173
龙城路南侧靠右,2018-12-16 17:35:00,2018-12-16 17:35:00,0,113.93332,22.518527,205173
龙城路南侧靠右,2018-12-16 17:10:00,2018-12-16 17:15:00,5,113.93332,22.518527,205182
龙城路南侧靠右,2018-12-16 18:50:00,2018-12-16 19:25:00,35,113.93332,22.518527,205183
龙城路南侧靠右,2018-12-16 16:40:00,2018-12-16 18:40:00,120,113.93332,22.518527,205198
龙城路南侧靠右,2018-12-16 18:55:00,2018-12-16 19:55:00,60,113.93332,22.518527,205198
龙城路南侧靠右,2018-12-16 18:25:00,2018-12-16 20:00:00,95,113.93332,22.518527,205201
龙城路南侧靠右,2018-12-16 18:00:00,2018-12-16 20:00:00,120,113.93332,22.518527,205202
常兴路西侧靠左,2018-12-16 16:45:00,2018-12-16 16:50:00,5,113.928522,22.543616,206002
常兴路西侧靠左,2018-12-16 16:35:00,2018-12-16 16:55:00,20,113.928522,22.543616,206009
常兴路西侧靠左,2018-12-16 17:05:00,2018-12-16 17:10:00,5,113.928522,22.543616,206009
常兴路西侧靠左,2018-12-16 17:20:00,2018-12-16 17:40:00,20,113.928522,22.543616,206012
常兴路西侧靠左,2018-12-16 17:45:00,2018-12-16 18:20:00,35,113.928522,22.543616,206021
常兴路西侧靠左,2018-12-16 16:50:00,2018-12-16 17:25:00,35,113.928522,22.543616,206023
