四海路西侧靠左,2018-12-23 17:05:00,2018-12-23 17:35:00,30,113.93291599999999,22.510441,203036
科技南十二路西侧靠左,2018-12-23 18:55:00,2018-12-23 19:55:00,60,113.962177,22.541352,211162
科技南十二路西侧靠左,2018-12-23 17:00:00,2018-12-23 17:30:00,30,113.962177,22.541352,211170
高新南七道南侧靠右,2018-12-23 18:05:00,2018-12-23 18:05:00,0,113.948268,22.538841,211171
高新南七道北侧靠左,2018-12-23 18:05:00,2018-12-23 18:20:00,15,113.948268,22.538841,211210
高新南七道北侧靠左,2018-12-23 17:30:00,2018-12-23 18:10:00,40,113.948268,22.538841,211213
高新南五道北侧靠左,2018-12-23 16:35:00,2018-12-23 16:55:00,20,113.953524,22.540997,211235
高新南五道北侧靠左,2018-12-23 17:55:00,2018-12-23 18:50:00,55,113.953524,22.540997,211239
高新南三道北侧靠左,2018-12-23 16:00:00,2018-12-23 16:15:00,15,113.960522,22.543329999999997,211287
高新南三道北侧靠左,2018-12-23 18:00:00,2018-12-23 19:00:00,60,113.960522,22.543329999999997,211287
四海路西侧靠左,2018-12-23 18:30:00,2018-12-23 19:55:00,85,113.93291599999999,22.510441,203048
后海大道辅道(蛇口北段)西侧靠左,2018-12-23 17:05:00,2018-12-23 20:00:00,175,113.941676,22.530704,203089
荔园路(蛇口东段)北侧靠左,2018-12-23 18:25:00,2018-12-23 18:35:00,10,113.938447,22.50364,203261
荔园路(蛇口东段)北侧靠左,2018-12-23 18:05:00,2018-12-23 18:25:00,20,113.938447,22.50364,203264
荔园路(蛇口东段)北侧靠左,2018-12-23 16:55:00,2018-12-23 17:50:00,55,113.938447,22.50364,203281
荔园路(蛇口东段)北侧靠左,2018-12-23 16:05:00,2018-12-23 20:00:00,235,113.938447,22.50364,203291
荔园路(蛇口东段)北侧靠左,2018-12-23 18:00:00,2018-12-23 20:00:00,120,113.938447,22.50364,203294
荔园路(蛇口东段)西侧靠左,2018-12-23 18:55:00,2018-12-23 20:00:00,65,113.938447,22.50364,203317
荔园路(蛇口东段)西侧靠左,2018-12-23 17:45:00,2018-12-23 19:20:00,95,113.938447,22.50364,203319
工业九路西侧靠左,2018-12-23 17:00:00,2018-12-23 18:00:00,60,113.930613,22.508344,203332
工业九路西侧靠左,2018-12-23 16:25:00,2018-12-23 17:10:00,45,113.930613,22.508344,203334
工业九路西侧靠左,2018-12-23 16:00:00,2018-12-23 16:00:00,0,113.930613,22.508344,203335
工业九路西侧靠左,2018-12-23 17:10:00,2018-12-23 18:05:00,55,113.930613,22.508344,203337
工业九路西侧靠左,2018-12-23 17:20:00,2018-12-23 17:20:00,0,113.930613,22.508344,203341
工业九路西侧靠左,2018-12-23 18:15:00,2018-12-23 19:55:00,100,113.930613,22.508344,203356
工业九路西侧靠左,2018-12-23 18:25:00,2018-12-23 19:55:00,90,113.930613,22.508344,203365
工业九路西侧靠左,2018-12-23 17:10:00,2018-12-23 20:00:00,170,113.930613,22.508344,203366
工业九路西侧靠左,2018-12-23 17:45:00,2018-12-23 20:00:00,135,113.930613,22.508344,203367
工业九路西侧靠左,2018-12-23 16:50:00,2018-12-23 19:05:00,135,113.930613,22.508344,203370
工业九路西侧靠左,2018-12-23 17:35:00,2018-12-23 19:15:00,100,113.930613,22.508344,203372
工业九路西侧靠左,2018-12-23 17:10:00,2018-12-23 19:00:00,110,113.930613,22.508344,203373
工业九路西侧靠左,2018-12-23 17:50:00,2018-12-23 20:00:00,130,113.930613,22.508344,203375
工业九路西侧靠左,2018-12-23 17:45:00,2018-12-23 20:00:00,135,113.930613,22.508344,203377
南新路东侧靠右,2018-12-23 16:10:00,2018-12-23 16:20:00,10,113.91975,22.517717,204044
创业路(南油段)北侧靠左,2018-12-23 17:45:00,2018-12-23 20:00:00,135,113.915701,22.525154,204062
创业路(南油段)北侧靠左,2018-12-23 18:30:00,2018-12-23 20:00:00,90,113.915701,22.525154,204065
创业路(南油段)北侧靠左,2018-12-23 17:20:00,2018-12-23 20:00:00,160,113.915701,22.525154,204067
创业路(南油段)北侧靠左,2018-12-23 16:20:00,2018-12-23 17:30:00,70,113.915701,22.525154,204068
创业路(南油段)北侧靠左,2018-12-23 17:05:00,2018-12-23 20:00:00,175,113.915701,22.525154,204077
创业路(南油段)北侧靠左,2018-12-23 18:20:00,2018-12-23 20:00:00,100,113.915701,22.525154,204079
创业路(南油段)北侧靠左,2018-12-23 18:00:00,2018-12-23 19:00:00,60,113.915701,22.525154,204093
创业路(南油段)北侧靠左,2018-12-23 18:40:00,2018-12-23 20:00:00,80,113.915701,22.525154,204094
创业路(南油段)北侧靠左,2018-12-23 18:35:00,2018-12-23 20:00:00,85,113.915701,22.525154,204096
创业路(南油段)北侧靠左,2018-12-23 16:50:00,2018-12-23 20:00:00,190,113.915701,22.525154,204114
创业路(南油段)北侧靠左,2018-12-23 16:40:00,2018-12-23 16:40:00,0,113.915701,22.525154,204120
创业路(南油段)北侧靠左,2018-12-23 16:55:00,2018-12-23 17:20:00,25,113.915701,22.525154,204120
创业路(南油段)北侧靠左,2018-12-23 18:15:00,2018-12-23 19:35:00,80,113.915701,22.525154,204127
创业路(南油段)北侧靠左,2018-12-23 18:35:00,2018-12-23 20:00:00,85,113.915701,22.525154,204129
创业路(南油段)南侧靠右,2018-12-23 18:50:00,2018-12-23 20:00:00,70,113.915701,22.525154,204135
创业路(南油段)南侧靠右,2018-12-23 17:05:00,2018-12-23 17:15:00,10,113.915701,22.525154,204155
海德二道（南油段）南侧靠右,2018-12-23 17:20:00,2018-12-23 17:25:00,5,113.92592900000001,22.527841,204194
后海大道辅道(后海段)西侧靠左,2018-12-23 17:20:00,2018-12-23 17:30:00,10,113.939075,22.510614,205021
后海大道辅道(后海段)西侧靠左,2018-12-23 16:05:00,2018-12-23 16:30:00,25,113.939075,22.510614,205027
后海大道辅道(后海段)西侧靠左,2018-12-23 16:00:00,2018-12-23 16:30:00,30,113.939075,22.510614,205033
后海大道辅道(后海段)西侧靠左,2018-12-23 18:35:00,2018-12-23 19:55:00,80,113.939075,22.510614,205033
后海大道辅道(后海段)西侧靠左,2018-12-23 17:10:00,2018-12-23 18:15:00,65,113.939075,22.510614,205034
后海大道辅道(后海段)西侧靠左,2018-12-23 16:35:00,2018-12-23 16:55:00,20,113.939075,22.510614,205037
后海大道辅道(后海段)西侧靠左,2018-12-23 18:00:00,2018-12-23 19:00:00,60,113.939075,22.510614,205041
后海大道辅道(后海段)西侧靠左,2018-12-23 18:25:00,2018-12-23 19:20:00,55,113.939075,22.510614,205049
后海大道辅道(后海段)西侧靠左,2018-12-23 17:15:00,2018-12-23 18:00:00,45,113.939075,22.510614,205053
后海大道辅道(后海段)东侧靠右,2018-12-23 18:00:00,2018-12-23 18:50:00,50,113.939075,22.510614,205064
后海大道辅道(后海段)东侧靠右,2018-12-23 17:35:00,2018-12-23 19:10:00,95,113.939075,22.510614,205070
后海大道辅道(后海段)东侧靠右,2018-12-23 17:20:00,2018-12-23 20:00:00,160,113.939075,22.510614,205073
后海大道辅道(后海段)东侧靠右,2018-12-23 17:05:00,2018-12-23 18:30:00,85,113.939075,22.510614,205076
