154,113.88888632787291,22.613863685306136,C,0.5,25.08555258515004,1.3384987365999632,113.94285130661962,22.530289059937864,2018-12-21 15:37:00,25,113.94503,22.522916
31,113.86722976280174,22.587597703476707,C,0.5,30.275728404804255,1.4113346156327369,113.92620787374675,22.511466916563702,2018-12-21 15:39:00,5,113.93291599999999,22.510441
133,113.85337156647081,22.466282535002602,A,0.5,34.4783970015624,1.641367176828442,113.94390425736482,22.524945727706644,2018-12-21 15:39:00,5,113.937374,22.525269
29,113.8572443524766,22.59875644977352,C,0.5,35.17417188664025,1.2643105999930557,113.92884386405426,22.51493191625476,2018-12-21 15:40:00,10,113.93291599999999,22.510441
210,113.89127296192417,22.60133812555038,B,0.5,33.8069852265649,1.6773284921552216,113.96047234485248,22.529951267603828,2018-12-21 15:41:00,95,113.954392,22.535928
10,114.01786316675378,22.62825336628046,A,0.5,32.010247455038126,1.7809671127540962,113.9519514731318,22.53725909951032,2018-12-21 15:42:00,45,113.953524,22.540997
67,114.03111752357978,22.48026523664197,C,0.5,35.849333761281386,1.0619325003738695,113.92612685113906,22.508654154811644,2018-12-21 15:44:00,10,113.93258,22.516243
187,113.88211335888562,22.552531167015587,B,0.5,29.53579335166866,1.690807953827608,113.94739432021605,22.52884548320833,2018-12-21 15:46:00,90,113.94165,22.521807
217,113.8839503197195,22.602630810557294,A,0.5,30.69192734111214,1.765402512774321,113.94852511944238,22.54681782757247,2018-12-21 15:46:00,55,113.95630200000001,22.546269
183,113.89020289691061,22.61495363148354,B,0.5,32.56007582823839,1.6491260438669293,113.94865938830134,22.52846323944649,2018-12-21 15:47:00,15,113.94165,22.521807
120,114.02956620020542,22.518339370105394,A,0.5,29.853513536564,1.209779322503973,113.94258006530987,22.50150653281896,2018-12-21 15:49:00,25,113.947657,22.509065
110,113.92738772660526,22.588970293791657,A,0.5,25.284951949832145,1.3703027202528717,113.9473667782419,22.513784346266696,2018-12-21 15:52:00,50,113.947657,22.509065
81,113.9361640495875,22.575071192962938,C,0.5,26.40194856073053,1.5058301591712027,113.91954727283438,22.54911762763442,2018-12-21 15:53:00,25,113.928522,22.543616
196,114.00034346627172,22.467765136718945,A,0.5,25.1530495686101,1.790130636190809,113.9399605790047,22.520256386906606,2018-12-21 15:53:00,80,113.93955600000001,22.525517
70,113.85083937079683,22.525941293961814,C,0.5,35.512118483389756,1.7080198084243134,113.93323828250647,22.510632212405557,2018-12-21 15:54:00,10,113.93258,22.516243
9,113.93975259475452,22.453137945067173,C,0.5,33.98025182512062,1.4627399232414828,113.9540197334199,22.542930212901663,2018-12-21 15:56:00,25,113.948268,22.538841
126,113.8818584145709,22.426767400899664,C,0.5,32.50925236375444,1.4399511308411652,113.95568725138887,22.520013839702894,2018-12-21 15:56:00,155,113.94821999999999,22.518481
248,113.95852559905916,22.588088358948635,B,0.5,32.435982717667166,1.893268192722016,113.95324592881218,22.542584825279842,2018-12-21 15:56:00,110,113.960384,22.545851000000003
87,113.986152623533,22.553776282503524,B,0.5,29.871098804382413,1.1767774474062027,113.93451032380783,22.536598748049535,2018-12-21 15:58:00,70,113.928522,22.543616
134,113.9606591627172,22.578430867674967,A,0.5,26.88968434263405,1.7738608371255637,113.92965750876425,22.52340070373856,2018-12-21 15:58:00,15,113.937374,22.525269
214,113.94732149784097,22.556258790421925,B,0.5,25.34695731414674,1.5864805690746069,113.94897768270266,22.553767375208825,2018-12-21 15:58:00,10,113.95630200000001,22.546269
27,113.85389173539774,22.57162381212472,A,0.5,28.33026369621919,1.3684145850654046,113.92443968900614,22.515531456780533,2018-12-21 15:59:00,25,113.93291599999999,22.510441
37,113.92541610986554,22.513795198131778,C,0.5,38.41109939182772,1.9245206583763703,113.93989578607618,22.50513047604157,2018-12-21 15:59:00,30,113.930613,22.508344
165,113.88938504315075,22.55593852650692,A,0.5,38.183470245679274,1.159901872296048,113.93080920452205,22.51520271979523,2018-12-21 15:59:00,75,113.93399699999999,22.521670999999998
191,113.88617044065825,22.60445196837429,A,0.5,31.82155974573889,1.8281366489280808,113.94663580581924,22.52284480124018,2018-12-21 15:59:00,30,113.94512900000001,22.52325
233,113.88267356830768,22.57164255486092,C,0.5,30.642329755052327,1.1681725771550178,113.9638819722587,22.533468877072504,2018-12-21 15:59:00,75,113.954392,22.535928
170,113.9621548783739,22.50684796734295,C,0.5,27.00061969141425,1.2971976609605158,113.93380951928746,22.520059844382782,2018-12-21 16:00:00,25,113.94165,22.521807
236,114.004370286299,22.61316639233346,A,0.5,38.88022493915632,1.2466254758731798,113.96156732310584,22.529750122264975,2018-12-21 16:00:00,100,113.96079099999999,22.530275
239,113.87313642759949,22.527316636943628,A,0.5,29.558461768354643,1.2402039467886485,113.97063132069901,22.53533154229077,2018-12-21 16:02:00,65,113.96115900000001,22.535477
108,113.95202946842417,22.476364526995976,B,0.5,26.861091225677434,1.0432750746225676,113.94374852023961,22.513008568339483,2018-12-21 16:03:00,75,113.947657,22.509065
55,113.95773580590617,22.555247968634255,B,0.5,35.284838352489395,1.8406693269158316,113.93615656985992,22.500958427049518,2018-12-21 16:05:00,70,113.939075,22.510614
167,114.0200545623503,22.606265585489002,A,0.5,37.67132898577263,1.721338655661734,113.92553450747265,22.523144243530194,2018-12-21 16:05:00,85,113.93399699999999,22.521670999999998
1,113.92694016851851,22.44452950878558,C,0.5,37.80283223796025,1.1346333246695872,113.9310835861196,22.51728771478382,2018-12-21 16:06:00,15,113.93291599999999,22.510441
49,113.94466289489189,22.5188800609794,A,0.5,37.77138629927819,1.2575244104220524,113.93223415178821,22.528177276620646,2018-12-21 16:06:00,10,113.92592900000001,22.527841
112,114.02043044212483,22.596648150571724,C,0.5,28.776414298025195,1.1533210878572269,113.94792070534768,22.50611522107328,2018-12-21 16:06:00,210,113.947657,22.509065
243,113.98022766521017,22.49922243857479,B,0.5,36.91726080171963,1.9948931235088625,113.96209043107918,22.52950497291606,2018-12-21 16:06:00,45,113.954392,22.535928
158,114.02621948846217,22.473173606955324,C,0.5,37.298556741531605,1.6895281330518237,113.94259065567003,22.52433443105006,2018-12-21 16:10:00,80,113.94503,22.522916
60,114.01768455524565,22.487705590712707,B,0.5,26.301381861785167,1.3762498348777619,113.93987379019937,22.521909351748022,2018-12-21 16:12:00,15,113.93258,22.516243
62,113.9312646175213,22.43821213364875,B,0.5,36.80246826181633,1.0527085745521365,113.93994598578102,22.518856468711405,2018-12-21 16:13:00,5,113.93258,22.516243
17,113.86455272627308,22.62436062064797,A,0.5,33.421921945895335,1.0976862235958027,113.95138843830473,22.55305929472034,2018-12-21 16:14:00,65,113.960522,22.543329999999997
57,114.03247870369132,22.481042675631148,A,0.5,26.98997707586307,1.8857359180463031,113.93924525078879,22.516743691745848,2018-12-21 16:14:00,10,113.933475,22.513464000000003
220,113.92442551999603,22.62954706920039,C,0.5,39.85178282603542,1.9748070646015026,113.94907907539226,22.535367128848137,2018-12-21 16:14:00,205,113.954392,22.535928
76,113.98195475269492,22.465175673386952,C,0.5,39.17310543301898,1.223513329670016,113.93656782123419,22.508796376388567,2018-12-21 16:15:00,175,113.93332,22.518527
79,113.89192811772179,22.484521560011967,A,0.5,35.195936975453954,1.2549374803279323,113.93260222211076,22.54663801131912,2018-12-21 16:15:00,15,113.928522,22.543616
93,113.96707460372832,22.603418112791292,A,0.5,39.28149005807262,1.8057464627885358,113.9354688291076,22.54888072114132,2018-12-21 16:15:00,10,113.928522,22.543616
147,113.99885081616777,22.44445424618063,A,0.5,30.088012367636566,1.0851554502309675,113.93981316110043,22.522082069955843,2018-12-21 16:15:00,35,113.94503,22.522916
5,113.89400957806484,22.451480016716953,B,0.5,33.46078107771484,1.4375544246508931,113.96246089741426,22.53571785407721,2018-12-21 16:16:00,5,113.962177,22.541352
169,114.02136063767763,22.47079093588813,C,0.5,32.73610439607955,1.597649766032542,113.93856925417884,22.529345050726313,2018-12-21 16:16:00,80,113.94165,22.521807
3,114.0057327515818,22.561518588714527,B,0.5,35.42819494551256,1.6306391734570866,113.93908013898664,22.514914231792357,2018-12-21 16:17:00,30,113.93291599999999,22.510441
16,113.92602126818562,22.61920555086855,C,0.5,25.096043451904794,1.850658469170491,113.97013079375105,22.535175949004795,2018-12-21 16:17:00,115,113.960522,22.543329999999997
23,113.89527151010722,22.541441118878726,B,0.5,32.69782442304198,1.5635062072393127,113.96996556728398,22.54867696049854,2018-12-21 16:17:00,30,113.960522,22.543329999999997
32,113.8495437644063,22.497251580405997,A,0.5,33.73072374439364,1.017943289899555,113.93341292407888,22.500841440595927,2018-12-21 16:17:00,40,113.938447,22.50364
85,113.86535331022881,22.528243182243266,A,0.5,27.317255161615588,1.5435250098740219,113.92265269734128,22.54945856375671,2018-12-21 16:17:00,25,113.928522,22.543616
211,113.92536086387254,22.56611977171744,B,0.5,28.296670296860448,1.4137514674181135,113.94605524930434,22.537620067365673,2018-12-21 16:17:00,10,113.954392,22.535928
65,113.87668804617226,22.456576457159187,B,0.5,34.09035117180919,1.0243509016066392,113.93735045570882,22.510762483044207,2018-12-21 16:18:00,45,113.93258,22.516243
128,113.87924688316681,22.548650430344072,C,0.5,29.135670066858623,1.2869881955233087,113.93219142437914,22.51818426588231,2018-12-21 16:18:00,210,113.936272,22.524663
163,114.00264991158032,22.58035279362748,C,0.5,26.555258890106497,1.4732430642486494,113.9397179987829,22.52129214770573,2018-12-21 16:18:00,205,113.94503,22.522916
78,113.95088882254234,22.44869218926151,C,0.5,29.68737403073027,1.4763511831194598,113.92323649687062,22.542794801955,2018-12-21 16:19:00,30,113.928522,22.543616
53,113.84233509212818,22.538681751996837,A,0.5,33.92761360608919,1.950447558977636,113.94856526414368,22.50188261456588,2018-12-21 16:20:00,70,113.939075,22.510614
111,113.85460856181376,22.500535364477788,B,0.5,30.391599822102364,1.6170845570566068,113.95553198383372,22.510232757763788,2018-12-21 16:21:00,120,113.947657,22.509065
11,114.01610751286837,22.538815646210782,C,0.5,38.72569754247243,1.2434380747198537,113.95954555639669,22.54648052793805,2018-12-21 16:23:00,15,113.953524,22.540997
